tracker,frames,avg_tracks,min_tracks,max_tracks,zero_track_ratio,longest_zero_track_run,track_jump_mean,track_jump_max,large_jump_ratio,track_cv,unique_ids,avg_track_life,median_track_life,short_track_ratio,new_ids_per_frame,avg_center_move,avg_area_change_ratio,mean_pair_iou,high_iou_pair_ratio
deepsort,908,101.2488986784141,0.0,158.0,0.0011013215859030838,1,7.287761852260198,58.0,0.009922822491730982,0.216555937618626,2386,38.530595138306786,26.5,0.025984911986588432,25.13215859030837,17.864195159029805,0.1808033484091404,0.01297273989130911,0.012998162986928706
bytetrack_lite,908,87.27533039647577,32.0,131.0,0.0,0,9.848952590959206,48.0,0.08158765159867695,0.17605108719328413,60105,1.3184593627817984,1.0,0.9829465102736877,79.12775330396475,1.354871884808154,0.07513077387086657,0.01753225532311142,0.02048195677496775
