frame,detections,avg_conf,small_boxes,medium_boxes,large_boxes,deepsort_tracks,bytetrack_tracks,frame_time_ms,fps,gpu_memory_mb
291,102,0.23279371857643127,102,0,0,114,102,3360.7373237609863,0.2975537519489635,699.61474609375
292,101,0.25638341903686523,101,0,0,121,101,3821.556806564331,0.26167346205145736,699.61474609375
293,96,0.2243073433637619,96,0,0,107,96,2409.332513809204,0.4150527145043087,699.61474609375
294,84,0.23524700105190277,84,0,0,103,84,3091.738224029541,0.32344264861359273,699.61474609375
295,90,0.24150912463665009,90,0,0,99,90,3485.3463172912598,0.2869155340572238,699.61474609375
296,97,0.24566131830215454,97,0,0,113,97,3579.946756362915,0.2793337633367376,699.61474609375
297,74,0.25094494223594666,74,0,0,115,74,1337.0800018310547,0.7478984044563953,699.61474609375
298,87,0.24036206305027008,87,0,0,105,87,2285.379409790039,0.43756410673703905,699.61474609375
299,77,0.2738979458808899,77,0,0,99,77,2525.542736053467,0.39595449553257117,699.61474609375
300,84,0.25259098410606384,84,0,0,100,84,1962.8534317016602,0.5094623897277283,699.61474609375
301,80,0.2532789707183838,80,0,0,105,80,2050.2471923828125,0.4877460648234287,699.61474609375
302,75,0.2467719465494156,75,0,0,93,75,1451.5161514282227,0.6889348072469244,699.61474609375
303,84,0.2251667082309723,84,0,0,101,84,2894.286632537842,0.3455082813007897,699.61474609375
304,77,0.2428022176027298,77,0,0,105,77,2446.5277194976807,0.4087425587008347,699.61474609375
305,73,0.24799694120883942,73,0,0,102,73,2212.9340171813965,0.4518887559393638,699.61474609375
306,81,0.26234138011932373,81,0,0,104,81,2066.814661026001,0.483836320138925,699.61474609375
307,83,0.25022727251052856,83,0,0,105,83,2580.5721282958984,0.38751096667092894,699.61474609375
308,97,0.21703653037548065,97,0,0,111,97,2556.624174118042,0.39114079031384025,699.61474609375
309,106,0.19409342110157013,106,0,0,127,106,3844.2063331604004,0.2601317185745021,699.61474609375
310,92,0.23390637338161469,92,0,0,121,92,1713.3464813232422,0.5836531086389984,699.61474609375
311,107,0.18753577768802643,107,0,0,122,107,4140.4523849487305,0.24151950246672926,699.61474609375
312,97,0.2182203084230423,97,0,0,138,97,2579.4076919555664,0.3876859028988374,699.61474609375
313,103,0.20987695455551147,103,0,0,126,103,4536.785364151001,0.2204203901515488,699.61474609375
314,122,0.20245735347270966,122,0,0,132,122,3848.7448692321777,0.25982496475519806,699.61474609375
315,101,0.21418623626232147,101,0,0,140,101,3014.2452716827393,0.3317580056919979,699.61474609375
316,95,0.19795434176921844,95,0,0,121,95,2053.7099838256836,0.48692366881188553,699.61474609375
317,89,0.2024652510881424,89,0,0,110,89,1231.7101955413818,0.8118792907778629,699.61474609375
318,108,0.20026005804538727,108,0,0,130,108,4172.083139419556,0.2396884162138547,699.61474609375
319,93,0.20829613506793976,93,0,0,125,93,3266.3419246673584,0.306152883887635,699.61474609375
320,83,0.2188517302274704,83,0,0,107,83,1885.319709777832,0.5304140166857116,699.61474609375
321,94,0.1939912736415863,94,0,0,113,94,2962.0139598846436,0.337608132015335,699.61474609375
322,75,0.2249230146408081,75,0,0,111,75,2692.0292377471924,0.37146699076598577,699.61474609375
323,86,0.20307989418506622,86,0,0,96,86,3369.9710369110107,0.2967384553300559,699.61474609375
324,102,0.19389857351779938,102,0,0,119,102,2755.8183670043945,0.36286861716761515,699.61474609375
325,89,0.20783863961696625,89,0,0,125,89,2150.1009464263916,0.46509444203634503,699.61474609375
326,75,0.23766927421092987,75,0,0,102,75,1931.494951248169,0.5177336856893056,699.61474609375
327,81,0.20190425217151642,81,0,0,88,81,2505.2316188812256,0.3991646889905434,699.61474609375
328,96,0.2034204602241516,96,0,0,104,96,3784.463405609131,0.26423825330636125,699.61474609375
329,93,0.18724577128887177,93,0,0,109,93,1659.2485904693604,0.6026824465869365,699.61474609375
330,70,0.2225140482187271,70,0,0,109,70,2080.6686878204346,0.48061472057213067,699.61474609375
331,82,0.21461142599582672,82,0,0,95,82,2655.7629108428955,0.3765396360937266,699.61474609375
332,72,0.21771222352981567,72,0,0,88,72,3925.5383014678955,0.25474213297729514,699.61474609375
333,92,0.2160530984401703,92,0,0,101,92,3699.641704559326,0.2702964448604929,699.61474609375
334,87,0.21004845201969147,87,0,0,113,87,2962.076425552368,0.33760101237547235,699.61474609375
335,81,0.19651205837726593,81,0,0,110,81,1327.124834060669,0.7535086182814099,699.61474609375
336,77,0.23107430338859558,77,0,0,99,77,2844.6738719940186,0.3515341459156562,699.61474609375
337,74,0.21343664824962616,74,0,0,90,74,2765.9149169921875,0.36154402069874825,699.61474609375
338,81,0.20652921497821808,81,0,0,98,81,3748.81649017334,0.26675085393517395,699.61474609375
339,79,0.19559787213802338,79,0,0,102,79,2786.046266555786,0.3589315841607459,699.61474609375
340,90,0.1731673926115036,90,0,0,98,90,3549.351215362549,0.2817416308850278,699.61474609375
341,86,0.1880296915769577,86,0,0,100,86,2404.98423576355,0.41580314129689655,699.61474609375
342,82,0.2238507866859436,82,0,0,98,82,2935.2173805236816,0.3406902693597388,699.61474609375
343,76,0.1980041116476059,76,0,0,98,76,3210.1762294769287,0.3115093778396526,699.61474609375
344,88,0.20368610322475433,88,0,0,101,88,3517.4574851989746,0.2842962577963987,699.61474609375
345,79,0.21865533292293549,79,0,0,104,79,2164.6029949188232,0.4619784793550569,699.61474609375
346,99,0.20631851255893707,99,0,0,113,99,4661.062955856323,0.21454333688918853,699.61474609375
347,97,0.20064902305603027,97,0,0,119,97,4359.962701797485,0.22935976025385016,699.61474609375
348,75,0.24023762345314026,75,0,0,104,75,1595.6032276153564,0.6267222218486667,699.61474609375
349,98,0.20118491351604462,98,0,0,112,98,3878.486394882202,0.2578325403743932,699.61474609375
350,94,0.2013646811246872,94,0,0,112,94,4277.412176132202,0.23378621437979769,699.61474609375
351,81,0.2299429327249527,81,0,0,100,81,2253.3936500549316,0.4437751033760225,699.61474609375
352,97,0.21159227192401886,97,0,0,106,97,4370.269060134888,0.22881886360771003,699.61474609375
353,99,0.21478496491909027,99,0,0,120,99,4026.883125305176,0.24833102150791014,699.61474609375
354,97,0.20916244387626648,97,0,0,109,97,4216.0484790802,0.23718892345805434,699.61474609375
355,97,0.2216581553220749,97,0,0,115,97,2464.461088180542,0.4057682244592785,699.61474609375
356,109,0.2191396802663803,109,0,0,117,109,4117.070198059082,0.2428911706366901,699.61474609375
357,111,0.21410676836967468,111,0,0,121,111,3804.9113750457764,0.2628182108414993,699.61474609375
358,83,0.24268226325511932,83,0,0,112,83,1303.2162189483643,0.7673323777438514,699.61474609375
359,89,0.22748707234859467,89,0,0,105,89,3464.750289916992,0.2886210884836834,699.61474609375
360,91,0.22938740253448486,91,0,0,104,91,2072.6311206817627,0.482478522116885,699.61474609375
361,125,0.19398514926433563,125,0,0,122,125,5569.88263130188,0.17953699677263477,699.61474609375
362,95,0.2188686728477478,95,0,0,119,95,3336.4760875701904,0.2997174185439034,699.61474609375
363,106,0.21770408749580383,106,0,0,121,106,3989.957332611084,0.25062924654023455,699.61474609375
364,116,0.2072778344154358,116,0,0,132,116,3172.668933868408,0.3151920420454045,699.61474609375
365,100,0.22358092665672302,100,0,0,122,100,3967.7670001983643,0.25203092821478834,699.61474609375
366,98,0.23127122223377228,98,0,0,109,98,2778.9809703826904,0.35984413375176555,699.61474609375
367,118,0.20889194309711456,118,0,0,117,118,4267.725467681885,0.23431685275275532,699.61474609375
368,113,0.20617352426052094,113,0,0,130,113,4108.790159225464,0.2433806452137013,699.61474609375
369,98,0.2157766968011856,98,0,0,118,98,1923.7592220306396,0.5198155717972034,699.61474609375
370,110,0.19262738525867462,110,0,0,125,110,3473.698854446411,0.28787757428079236,699.61474609375
371,95,0.2132701277732849,95,0,0,118,95,4391.875267028809,0.22769316959143057,699.61474609375
372,99,0.24317841231822968,99,0,0,115,99,3836.348295211792,0.26066454947485246,699.61474609375
373,115,0.21458391845226288,115,0,0,123,115,4942.610263824463,0.202322244041598,699.61474609375
374,99,0.21474581956863403,99,0,0,120,99,3255.5508613586426,0.3071676784010276,699.61474609375
375,95,0.22693650424480438,95,0,0,109,95,3063.9045238494873,0.32638092741336494,699.61474609375
376,103,0.22678808867931366,103,0,0,113,103,3749.4192123413086,0.2667079735198653,699.61474609375
377,98,0.22111840546131134,98,0,0,118,98,2440.664291381836,0.40972451784175035,699.61474609375
378,81,0.24255460500717163,81,0,0,104,81,1212.5861644744873,0.8246836631468426,699.61474609375
379,101,0.22574490308761597,101,0,0,111,101,3197.2217559814453,0.31277154865131707,699.61474609375
380,90,0.21986107528209686,90,0,0,113,90,1311.640739440918,0.7624038884506182,699.61474609375
381,96,0.23918406665325165,96,0,0,108,96,1788.9509201049805,0.5589868278450687,699.61474609375
382,98,0.2206915318965912,98,0,0,114,98,2893.6643600463867,0.3455825816591837,699.61474609375
383,106,0.22284634411334991,106,0,0,123,106,2393.400192260742,0.41781562616798595,699.61474609375
384,94,0.23620083928108215,94,0,0,121,94,1458.050012588501,0.6858475301712614,699.61474609375
385,77,0.2770063877105713,77,0,0,101,77,1495.5837726593018,0.668635230122815,699.61474609375
386,97,0.23237204551696777,97,0,0,106,97,1867.283821105957,0.5355372272265064,699.61474609375
387,100,0.215802401304245,100,0,0,120,100,2169.1184043884277,0.46101678819231867,699.61474609375
388,97,0.23357661068439484,97,0,0,124,97,1460.2241516113281,0.6848263664838854,699.61474609375
389,97,0.2314070612192154,97,0,0,120,97,1467.7886962890625,0.6812969758714251,699.61474609375
390,90,0.21414394676685333,90,0,0,115,90,2228.1291484832764,0.44880701851628135,699.61474609375
391,97,0.20679394900798798,97,0,0,107,97,2765.6567096710205,0.36157777518199347,699.61474609375
392,92,0.21282459795475006,92,0,0,112,92,1845.5007076263428,0.5418583671453511,699.61474609375
393,97,0.18936149775981903,97,0,0,116,97,2410.4015827178955,0.4148686290159295,699.61474609375
394,97,0.19590280950069427,97,0,0,117,97,2117.1042919158936,0.472343286921893,699.61474609375
395,75,0.21789062023162842,75,0,0,105,75,1484.9350452423096,0.6734301296234957,699.61474609375
396,90,0.20876838266849518,90,0,0,100,90,2203.2387256622314,0.4538772800026144,699.61474609375
397,96,0.21506398916244507,96,0,0,111,96,1803.8129806518555,0.5543811973448731,699.61474609375
398,103,0.19404426217079163,103,0,0,119,103,2811.5127086639404,0.35568041251188587,699.61474609375
399,80,0.20544686913490295,80,0,0,111,80,1679.6109676361084,0.5953759645945895,699.61474609375
400,77,0.22406040132045746,77,0,0,96,77,1529.1252136230469,0.6539686816298326,699.61474609375
401,84,0.23210547864437103,84,0,0,94,84,1560.2543354034424,0.6409211481161661,699.61474609375
402,87,0.22430400550365448,87,0,0,108,87,2511.934280395508,0.3980995871605958,699.61474609375
403,98,0.22100704908370972,98,0,0,107,98,2293.348550796509,0.43604361825100135,699.61474609375
404,119,0.20554523169994354,119,0,0,123,119,3825.199604034424,0.26142426631679655,699.61474609375
405,86,0.23842407763004303,86,0,0,131,86,3060.561418533325,0.3267374390673779,699.61474609375
406,75,0.2508094012737274,75,0,0,101,75,1025.1679420471191,0.9754499326258074,699.61474609375
407,84,0.21951423585414886,84,0,0,102,84,1669.3024635314941,0.5990526114029984,699.61474609375
408,75,0.2416498064994812,75,0,0,102,75,1500.7028579711914,0.6663544316507171,699.61474609375
409,77,0.25642356276512146,77,0,0,95,77,1075.577974319458,0.9297326868679345,699.61474609375
410,82,0.250454843044281,82,0,0,97,82,1087.7151489257812,0.9193583457834452,699.61474609375
411,91,0.23701944947242737,91,0,0,110,91,1963.4053707122803,0.5093191731655609,699.61474609375
412,84,0.2316727638244629,84,0,0,107,84,1628.9687156677246,0.6138853314872248,699.61474609375
413,89,0.23205317556858063,89,0,0,108,89,2468.637466430664,0.4050817560692186,699.61474609375
414,82,0.26412567496299744,82,0,0,106,82,1083.3735466003418,0.9230426597899031,699.61474609375
415,83,0.26406756043434143,83,0,0,103,83,1877.5713443756104,0.5326029303736267,699.61474609375
416,97,0.2393975853919983,97,0,0,116,97,2313.1399154663086,0.4323128027464819,699.61474609375
417,107,0.2101883739233017,107,0,0,132,107,2063.955545425415,0.484506559366754,699.61474609375
418,90,0.23881301283836365,90,0,0,132,90,1236.830234527588,0.8085183981469809,699.61474609375
419,102,0.22951501607894897,102,0,0,128,102,2728.260278701782,0.36653394392262345,699.61474609375
420,111,0.24126429855823517,111,0,0,133,111,3308.7685108184814,0.30222724760900016,699.61474609375
421,100,0.23986876010894775,100,0,0,129,100,1316.4112567901611,0.75964102771221,699.61474609375
422,81,0.2811872661113739,81,0,0,121,81,1106.3377857208252,0.9038830752295587,699.61474609375
423,105,0.2253819853067398,105,0,0,121,105,3583.202838897705,0.27907993071015436,699.61474609375
424,85,0.25660982728004456,85,0,0,117,85,1362.959384918213,0.73369757827377,699.61474609375
425,94,0.2429077923297882,94,0,0,115,94,3207.7889442443848,0.311741207847936,699.61474609375
426,79,0.2477317750453949,79,0,0,111,79,2015.4919624328613,0.4961567789101572,699.61474609375
427,105,0.21304859220981598,105,0,0,111,105,2736.1514568328857,0.36547684431091654,699.61474609375
428,90,0.24661174416542053,90,0,0,121,90,2004.3413639068604,0.4989170098504583,699.61474609375
429,92,0.2396281510591507,92,0,0,124,92,2092.6623344421387,0.47786018008805026,699.61474609375
430,101,0.2253369390964508,101,0,0,121,101,1394.2840099334717,0.7172139914648488,699.61474609375
431,98,0.23525695502758026,98,0,0,130,98,2377.2149085998535,0.42066032666309755,699.61474609375
432,87,0.2564024329185486,87,0,0,126,87,1562.711238861084,0.6399134882582708,699.61474609375
433,72,0.2733122408390045,72,0,0,104,72,1255.6352615356445,0.7964096188068165,699.61474609375
434,82,0.271555632352829,82,0,0,102,82,1405.8926105499268,0.7112918813968597,699.61474609375
435,95,0.20607440173625946,95,0,0,117,95,1733.50191116333,0.5768669728947188,699.61474609375
436,100,0.22983816266059875,100,0,0,124,100,2394.3099975585938,0.41765686190162093,699.61474609375
437,111,0.22401709854602814,111,0,0,129,111,3376.8184185028076,0.2961367405841661,699.61474609375
438,101,0.2442520409822464,101,0,0,143,101,1701.5347480773926,0.5877047184196065,699.61474609375
439,97,0.25165826082229614,97,0,0,130,97,1619.1637516021729,0.6176027588380073,699.61474609375
440,100,0.2523772120475769,100,0,0,126,100,1766.6544914245605,0.5660416368079078,699.61474609375
441,98,0.2370929718017578,98,0,0,132,98,2650.4552364349365,0.37729367629127586,699.61474609375
442,97,0.2682565748691559,97,0,0,133,97,2408.257007598877,0.4152380733637054,699.61474609375
443,96,0.2463064193725586,96,0,0,123,96,1809.685468673706,0.552582212384612,699.61474609375
444,112,0.23815318942070007,112,0,0,134,112,3919.0611839294434,0.2551631508333205,699.61474609375
445,111,0.23642957210540771,111,0,0,134,111,2860.595226287842,0.3495775951838133,699.61474609375
446,93,0.25588348507881165,93,0,0,130,93,1969.1746234893799,0.5078269789136317,699.61474609375
447,86,0.27451926469802856,86,0,0,112,86,2140.4645442962646,0.4671883038963287,699.61474609375
448,89,0.2482021003961563,89,0,0,107,89,2408.334970474243,0.41522463123270703,699.61474609375
449,94,0.2251162976026535,94,0,0,108,94,2066.7202472686768,0.48385842318116046,699.61474609375
450,85,0.23528897762298584,85,0,0,105,85,2406.212568283081,0.41559088053202875,699.61474609375
451,105,0.20240341126918793,105,0,0,126,105,3321.1960792541504,0.30109634485193437,699.61474609375
452,106,0.2160419225692749,106,0,0,132,106,3508.870840072632,0.2849919662415675,699.61474609375
453,107,0.2048274427652359,107,0,0,125,107,4311.587810516357,0.2319331169739622,699.61474609375
454,85,0.2504065930843353,85,0,0,119,85,2679.870128631592,0.37315241112472297,699.61474609375
455,96,0.23517517745494843,96,0,0,107,96,2226.25994682312,0.4491838437047763,699.61474609375
456,84,0.2594391107559204,84,0,0,111,84,1994.0404891967773,0.501494330440006,699.61474609375
457,104,0.229050412774086,104,0,0,118,104,4133.226156234741,0.2419417574069969,699.61474609375
458,84,0.2668817341327667,84,0,0,118,84,1297.5895404815674,0.7706597262096266,699.61474609375
459,97,0.24940775334835052,97,0,0,122,97,2471.9367027282715,0.4045411028916323,699.61474609375
460,89,0.2433507889509201,89,0,0,124,89,2612.2357845306396,0.38281383553578324,699.61474609375
461,98,0.24501138925552368,98,0,0,119,98,2056.6279888153076,0.4862328070211844,699.61474609375
462,81,0.28335437178611755,81,0,0,108,81,2984.96150970459,0.33501269505447195,699.61474609375
463,87,0.23557592928409576,87,0,0,105,87,3688.384771347046,0.271121388356342,699.61474609375
464,83,0.25556090474128723,83,0,0,104,83,3016.664505004883,0.33149195024535266,699.61474609375
465,96,0.22149573266506195,96,0,0,110,96,2361.5050315856934,0.42345876321445913,699.61474609375
466,111,0.21552222967147827,111,0,0,121,111,4346.668243408203,0.2300612662391516,699.61474609375
467,101,0.22165603935718536,101,0,0,126,101,3113.9514446258545,0.32113538627130117,699.61474609375
468,84,0.22559592127799988,84,0,0,124,84,2856.8451404571533,0.35003647409463,699.61474609375
469,75,0.2778681814670563,75,0,0,105,75,2248.8036155700684,0.4446808930207547,699.61474609375
470,68,0.283084899187088,68,0,0,85,68,1231.5928936004639,0.8119566174798066,699.61474609375
471,88,0.20939670503139496,88,0,0,97,88,3654.819965362549,0.27361128851138977,699.61474609375
472,101,0.22170279920101166,101,0,0,100,101,4324.854373931885,0.23122165824299493,699.61474609375
473,99,0.23593226075172424,99,0,0,102,99,3962.508201599121,0.2523654082523885,699.61474609375
474,101,0.21147330105304718,101,0,0,105,101,4486.176013946533,0.22290699181022328,699.61474609375
475,95,0.2149752974510193,95,0,0,96,95,4388.058185577393,0.22789123519072418,699.61474609375
476,76,0.2513611316680908,76,0,0,88,76,3136.530637741089,0.3188236033684001,699.61474609375
477,96,0.21747279167175293,96,0,0,97,96,3095.378637313843,0.32306225414406686,699.61474609375
478,73,0.24904979765415192,73,0,0,96,73,3447.6804733276367,0.2900500808402406,699.61474609375
479,108,0.20203781127929688,108,0,0,104,108,4738.950252532959,0.21101719720849615,699.61474609375
480,100,0.22060522437095642,100,0,0,116,100,4009.049892425537,0.24943565853080082,699.61474609375
481,82,0.2199479043483734,82,0,0,107,82,2695.544481277466,0.37098256287207787,699.61474609375
482,74,0.25508826971054077,74,0,0,96,74,2506.805419921875,0.39891408884506285,699.61474609375
483,87,0.24539443850517273,87,0,0,90,87,3460.663080215454,0.28896196388402595,699.61474609375
484,62,0.28226178884506226,62,0,0,83,62,1254.3487548828125,0.7972264460799221,699.61474609375
485,85,0.2661691904067993,85,0,0,97,85,1606.4512729644775,0.6224900915635256,699.61474609375
486,70,0.2644284963607788,70,0,0,94,70,1162.431001663208,0.8602661134890575,699.61474609375
487,68,0.26873138546943665,68,0,0,93,68,1415.604829788208,0.7064118311531986,699.61474609375
488,72,0.2634923458099365,72,0,0,84,72,1319.251537322998,0.7580055597503281,699.61474609375
489,84,0.27415499091148376,84,0,0,92,84,1863.6438846588135,0.5365832003806215,699.61474609375
490,85,0.25746622681617737,85,0,0,114,85,3211.402654647827,0.3113904133300479,699.61474609375
491,82,0.28781232237815857,82,0,0,106,82,1746.4873790740967,0.5725778565489272,699.61474609375
492,71,0.28509485721588135,71,0,0,94,71,1643.0692672729492,0.6086170680191284,699.61474609375
493,80,0.26622024178504944,80,0,0,95,80,2309.2262744903564,0.43304547979850905,699.61474609375
494,83,0.2505500614643097,83,0,0,106,83,2323.185682296753,0.43044342413963993,699.61474609375
495,96,0.23341695964336395,96,0,0,105,96,2011.8727684020996,0.497049324244413,699.61474609375
496,93,0.22177881002426147,93,0,0,113,93,3637.686252593994,0.27490001351461,699.61474609375
497,89,0.2394844889640808,89,0,0,105,89,2972.6452827453613,0.33640071548545425,699.61474609375
498,82,0.27438974380493164,82,0,0,95,82,2244.79079246521,0.44547581153511795,699.61474609375
499,72,0.29243770241737366,72,0,0,99,72,1412.5192165374756,0.7079549703056864,699.61474609375
500,77,0.2647227346897125,77,0,0,98,77,1817.6579475402832,0.5501585165422538,699.61474609375
501,96,0.2307266741991043,96,0,0,103,96,2219.0513610839844,0.4506430168932683,699.61474609375
502,85,0.2427830696105957,85,0,0,106,85,1389.5442485809326,0.7196604217686818,699.61474609375
503,98,0.21691273152828217,98,0,0,120,98,2438.0128383636475,0.4101701124228628,699.61474609375
504,82,0.2482231855392456,82,0,0,119,82,2277.7786254882812,0.4390242268541934,699.61474609375
505,89,0.20416612923145294,89,0,0,107,89,2588.406801223755,0.38633803601783806,699.61474609375
506,72,0.23325449228286743,72,0,0,103,72,1800.2705574035645,0.5554720627338634,699.61474609375
507,81,0.23368962109088898,81,0,0,91,81,2299.5898723602295,0.43486015137718026,699.61474609375
508,82,0.2375977486371994,82,0,0,96,82,2118.8082695007324,0.47196342132251357,699.61474609375
509,79,0.25802692770957947,79,0,0,98,79,2096.0922241210938,0.4770782451708713,699.61474609375
510,70,0.2840738296508789,70,0,0,98,70,1768.5363292694092,0.5654393316382168,699.61474609375
511,66,0.29008185863494873,66,0,0,90,66,1662.327527999878,0.6015661674105859,699.61474609375
512,67,0.3053351640701294,67,0,0,88,67,1464.3995761871338,0.6828737294527947,699.61474609375
513,69,0.3096109628677368,69,0,0,81,69,1408.128023147583,0.7101627008066382,699.61474609375
514,64,0.2823779881000519,64,0,0,85,64,1657.4361324310303,0.6033414986152489,699.61474609375
515,69,0.30092519521713257,69,0,0,85,69,1955.9299945831299,0.5112657420099186,699.61474609375
516,75,0.2742666006088257,75,0,0,83,75,1360.9898090362549,0.734759359225563,699.61474609375
517,81,0.27650660276412964,81,0,0,107,81,2220.1907634735107,0.4504117467975995,699.61474609375
518,74,0.2796694338321686,74,0,0,108,74,1976.0770797729492,0.5060531343822376,699.61474609375
519,64,0.29325586557388306,64,0,0,85,64,2230.384111404419,0.4483532656490833,699.61474609375
520,73,0.2876608967781067,73,0,0,90,73,2198.2245445251465,0.45491258046889693,699.61474609375
521,78,0.26901811361312866,78,0,0,101,78,2515.272617340088,0.3975712187641531,699.61474609375
522,102,0.25444650650024414,102,0,0,109,102,3684.0615272521973,0.27143954915048946,699.61474609375
523,104,0.24215421080589294,104,0,0,125,104,4031.9607257843018,0.24801828886998367,699.61474609375
524,87,0.22725999355316162,87,0,0,111,87,4243.216037750244,0.23567030080565982,699.61474609375
525,83,0.2513619065284729,83,0,0,100,83,2642.1797275543213,0.37847538892656224,699.61474609375
526,90,0.23342563211917877,90,0,0,110,90,2893.7177658081055,0.345576203669862,699.61474609375
527,82,0.26029154658317566,82,0,0,105,82,2675.4729747772217,0.373765689067843,699.61474609375
528,102,0.2025456577539444,102,0,0,110,102,3948.305368423462,0.2532732164025334,699.61474609375
529,88,0.22490505874156952,88,0,0,110,88,3140.777111053467,0.318392539375258,699.61474609375
530,87,0.24718675017356873,87,0,0,101,87,4024.2295265197754,0.24849477233094544,699.61474609375
531,69,0.28571271896362305,69,0,0,92,69,2139.348268508911,0.4674320748612767,699.61474609375
532,67,0.29960981011390686,67,0,0,82,67,2221.540689468384,0.4501380527220056,699.61474609375
533,81,0.26466187834739685,81,0,0,89,81,5413.293838500977,0.1847304118035675,699.61474609375
534,74,0.28486162424087524,74,0,0,99,74,3166.8615341186523,0.3157700421146778,699.61474609375
535,78,0.2620879113674164,78,0,0,91,78,4132.7223777771,0.24197125008379536,699.61474609375
536,72,0.28700149059295654,72,0,0,94,72,2217.0920372009277,0.45104126631679986,699.61474609375
537,71,0.29351699352264404,71,0,0,91,71,1976.280689239502,0.5060009974518411,699.61474609375
538,77,0.23914958536624908,77,0,0,87,77,2325.762987136841,0.42996642629998266,699.61474609375
539,65,0.28599703311920166,65,0,0,87,65,2981.8179607391357,0.3353658785233553,699.61474609375
540,71,0.24713067710399628,71,0,0,78,71,2081.13694190979,0.48050658265781077,699.61474609375
541,64,0.26812565326690674,64,0,0,79,64,1261.518955230713,0.792695183733577,699.61474609375
542,83,0.21500630676746368,83,0,0,84,83,3568.7594413757324,0.2802094163047613,699.61474609375
543,65,0.24432915449142456,65,0,0,80,65,3260.05220413208,0.3067435542082765,699.61474609375
544,75,0.2250775694847107,75,0,0,75,75,2329.5974731445312,0.4292587073638016,699.61474609375
545,82,0.23272418975830078,82,0,0,89,82,3333.5983753204346,0.29997614811768597,699.61474609375
546,86,0.2278710901737213,86,0,0,98,86,3572.18074798584,0.2799410417750687,699.61474609375
547,92,0.22578592598438263,92,0,0,92,92,3566.1909580230713,0.2804112319757417,699.61474609375
548,107,0.19490781426429749,107,0,0,122,107,4449.906587600708,0.22472381842495667,699.61474609375
549,91,0.22651469707489014,91,0,0,117,91,4116.495847702026,0.24292505980741735,699.61474609375
550,105,0.19492575526237488,105,0,0,111,105,4806.773662567139,0.2080397518584083,699.61474609375
551,75,0.22955924272537231,75,0,0,107,75,3483.945608139038,0.28703088752701666,699.61474609375
552,89,0.2010294646024704,89,0,0,94,89,3863.734722137451,0.25881694058094945,699.61474609375
553,74,0.23367193341255188,74,0,0,94,74,2832.5576782226562,0.3530378243268358,699.61474609375
554,80,0.20917324721813202,80,0,0,84,80,3608.5872650146484,0.27711675693560944,699.61474609375
555,73,0.24901893734931946,73,0,0,81,73,2743.108034133911,0.3645499876623462,699.61474609375
556,85,0.21875029802322388,85,0,0,89,85,2466.820001602173,0.40538020583200673,699.61474609375
557,89,0.21100939810276031,89,0,0,97,89,3446.1028575897217,0.2901828649129241,699.61474609375
558,95,0.22118936479091644,95,0,0,98,95,3520.2364921569824,0.28407182364820666,699.61474609375
559,83,0.24164503812789917,83,0,0,96,83,2720.2348709106445,0.36761531538827497,699.61474609375
560,89,0.2393454909324646,89,0,0,107,89,2120.966672897339,0.47148312737698683,699.61474609375
561,77,0.25095683336257935,77,0,0,103,77,4039.400577545166,0.24756148364164526,699.61474609375
562,80,0.2542291581630707,80,0,0,84,80,1531.0990810394287,0.6531255961051995,699.61474609375
563,79,0.24415673315525055,79,0,0,99,79,1683.4945678710938,0.5940025106612465,699.61474609375
564,83,0.24085760116577148,83,0,0,92,83,3172.6276874542236,0.31519613976590455,699.61474609375
565,95,0.2089547961950302,95,0,0,105,95,2187.7989768981934,0.4570803856110103,699.61474609375
566,108,0.19312278926372528,108,0,0,122,108,4021.226644515991,0.24868033771828432,699.61474609375
567,88,0.2024664729833603,88,0,0,123,88,2825.6442546844482,0.3539015919439138,699.61474609375
568,99,0.18775519728660583,99,0,0,100,99,3666.606903076172,0.27273171802546664,699.61474609375
569,102,0.18873479962348938,102,0,0,110,102,3864.1064167022705,0.2587920445662638,699.61474609375
570,89,0.22707122564315796,89,0,0,114,89,3465.7578468322754,0.2885371812442137,699.61474609375
571,83,0.2374892383813858,83,0,0,98,83,1492.2986030578613,0.6701071742283382,699.61474609375
572,91,0.23873206973075867,91,0,0,103,91,3344.5801734924316,0.2989911881693043,699.61474609375
573,91,0.23552681505680084,91,0,0,103,91,3588.782787322998,0.2786460087616325,699.61474609375
574,82,0.23091833293437958,82,0,0,107,82,2260.9496116638184,0.442292032887945,699.61474609375
575,92,0.24342072010040283,92,0,0,108,92,2624.012231826782,0.381095784490235,699.61474609375
576,107,0.2107161283493042,107,0,0,116,107,3941.9925212860107,0.25367881714645324,699.61474609375
577,87,0.24827560782432556,87,0,0,118,87,3552.8500080108643,0.2814641760122799,699.61474609375
578,110,0.19528423249721527,110,0,0,120,110,3462.266683578491,0.2888281265978134,699.61474609375
579,98,0.22635911405086517,98,0,0,132,98,3321.295738220215,0.30108731013994877,699.61474609375
580,93,0.20989418029785156,93,0,0,115,93,3672.466516494751,0.2722965602296266,699.61474609375
581,73,0.24663537740707397,73,0,0,96,73,2186.0623359680176,0.45744349717145033,699.61474609375
582,97,0.20756566524505615,97,0,0,111,97,3840.1527404785156,0.26040630870203135,699.61474609375
583,95,0.20439426600933075,95,0,0,118,95,3695.6286430358887,0.2705899581886883,699.61474609375
