frame,track_id,x1,y1,x2,y2,score
7,11,720.0,522.0,758.0,619.0,0.0
7,16,683.0,434.0,705.0,486.0,0.0
7,20,930.0,595.0,984.0,685.0,0.0
7,22,723.0,525.0,760.0,591.0,0.0
8,1,1052.0,424.0,1077.0,472.0,0.0
8,3,799.0,527.0,829.0,605.0,0.0
8,4,600.0,457.0,624.0,514.0,0.0
8,5,1164.0,416.0,1180.0,461.0,0.0
8,6,1252.0,468.0,1279.0,525.0,0.0
8,10,860.0,471.0,879.0,535.0,0.0
8,16,680.0,430.0,702.0,479.0,0.0
8,20,926.0,580.0,975.0,663.0,0.0
8,22,724.0,518.0,759.0,582.0,0.0
8,23,1051.0,379.0,1075.0,408.0,0.0
9,1,1065.0,419.0,1089.0,466.0,0.0
9,3,793.0,517.0,822.0,591.0,0.0
9,4,597.0,462.0,621.0,521.0,0.0
9,5,1168.0,415.0,1184.0,459.0,0.0
9,6,1263.0,463.0,1279.0,517.0,0.0
9,10,856.0,461.0,874.0,521.0,0.0
9,20,922.0,565.0,970.0,648.0,0.0
9,22,726.0,504.0,760.0,567.0,0.0
9,23,1053.0,379.0,1076.0,407.0,0.0
10,1,1081.0,417.0,1103.0,459.0,0.0
10,3,787.0,506.0,816.0,579.0,0.0
10,4,594.0,472.0,617.0,527.0,0.0
10,5,1174.0,410.0,1192.0,458.0,0.0
10,10,854.0,453.0,872.0,512.0,0.0
10,20,920.0,549.0,965.0,630.0,0.0
10,22,728.0,490.0,761.0,550.0,0.0
11,1,1092.0,416.0,1113.0,456.0,0.0
11,3,783.0,497.0,811.0,567.0,0.0
11,4,592.0,479.0,614.0,531.0,0.0
11,5,1179.0,410.0,1196.0,451.0,0.0
11,10,853.0,447.0,871.0,502.0,0.0
11,20,919.0,537.0,964.0,618.0,0.0
11,22,733.0,485.0,762.0,540.0,0.0
12,1,1102.0,413.0,1123.0,451.0,0.0
12,3,778.0,488.0,805.0,555.0,0.0
12,4,589.0,485.0,613.0,544.0,0.0
12,5,1182.0,410.0,1199.0,449.0,0.0
12,10,855.0,440.0,873.0,492.0,0.0
12,20,921.0,524.0,962.0,600.0,0.0
12,22,733.0,477.0,763.0,532.0,0.0
13,2,722.0,407.0,738.0,452.0,0.0
13,3,773.0,480.0,799.0,546.0,0.0
13,4,586.0,490.0,611.0,551.0,0.0
13,5,1186.0,410.0,1204.0,450.0,0.0
13,10,857.0,433.0,875.0,484.0,0.0
13,20,923.0,512.0,963.0,587.0,0.0
13,32,940.0,626.0,989.0,707.0,0.0
14,2,719.0,399.0,736.0,446.0,0.0
14,3,767.0,471.0,792.0,534.0,0.0
14,4,583.0,498.0,611.0,567.0,0.0
14,5,1190.0,409.0,1208.0,448.0,0.0
14,10,862.0,426.0,879.0,476.0,0.0
14,20,925.0,503.0,963.0,575.0,0.0
14,32,930.0,612.0,981.0,699.0,0.0
15,2,717.0,393.0,733.0,439.0,0.0
15,3,763.0,461.0,790.0,529.0,0.0
15,4,582.0,507.0,609.0,575.0,0.0
15,5,1196.0,409.0,1216.0,452.0,0.0
15,10,860.0,418.0,877.0,466.0,0.0
15,20,930.0,495.0,965.0,562.0,0.0
15,32,922.0,597.0,969.0,679.0,0.0
16,2,713.0,389.0,730.0,436.0,0.0
16,3,761.0,457.0,785.0,518.0,0.0
16,4,583.0,517.0,607.0,578.0,0.0
16,5,1201.0,408.0,1221.0,451.0,0.0
16,20,935.0,484.0,970.0,551.0,0.0
16,32,912.0,582.0,953.0,653.0,0.0
16,40,877.0,417.0,899.0,461.0,0.0
17,2,711.0,383.0,728.0,431.0,0.0
17,3,759.0,453.0,781.0,511.0,0.0
17,4,580.0,523.0,605.0,585.0,0.0
17,5,1202.0,409.0,1225.0,457.0,0.0
17,20,940.0,477.0,974.0,543.0,0.0
17,32,901.0,563.0,943.0,635.0,0.0
17,40,882.0,414.0,905.0,460.0,0.0
17,45,526.0,394.0,552.0,434.0,0.0
17,46,860.0,665.0,915.0,719.0,0.0
18,2,708.0,376.0,725.0,423.0,0.0
18,3,754.0,445.0,776.0,500.0,0.0
18,4,582.0,536.0,609.0,604.0,0.0
18,5,1206.0,409.0,1230.0,457.0,0.0
18,20,947.0,469.0,979.0,533.0,0.0
18,32,891.0,548.0,931.0,618.0,0.0
18,40,885.0,412.0,908.0,458.0,0.0
18,45,527.0,393.0,554.0,433.0,0.0
18,46,845.0,645.0,917.0,719.0,0.0
19,4,580.0,542.0,607.0,613.0,0.0
19,5,1208.0,403.0,1234.0,456.0,0.0
19,20,955.0,462.0,986.0,524.0,0.0
19,32,882.0,534.0,919.0,601.0,0.0
19,46,827.0,623.0,918.0,719.0,0.0
20,5,1212.0,400.0,1238.0,454.0,0.0
20,20,961.0,455.0,992.0,517.0,0.0
20,32,874.0,524.0,912.0,593.0,0.0
20,46,817.0,612.0,918.0,718.0,0.0
20,52,913.0,403.0,939.0,449.0,0.0
21,5,1216.0,399.0,1243.0,453.0,0.0
21,20,971.0,450.0,999.0,508.0,0.0
21,32,868.0,513.0,905.0,580.0,0.0
21,52,914.0,402.0,941.0,450.0,0.0
21,54,843.0,589.0,876.0,673.0,0.0
22,20,982.0,444.0,1008.0,498.0,0.0
22,32,860.0,501.0,896.0,566.0,0.0
22,54,840.0,573.0,872.0,658.0,0.0
23,4,589.0,583.0,617.0,654.0,0.0
23,5,1228.0,409.0,1250.0,453.0,0.0
23,20,990.0,437.0,1018.0,495.0,0.0
23,54,836.0,562.0,865.0,636.0,0.0
24,4,589.0,591.0,617.0,663.0,0.0
24,5,1232.0,412.0,1252.0,454.0,0.0
24,20,1000.0,434.0,1027.0,489.0,0.0
24,54,832.0,547.0,863.0,629.0,0.0
25,2,692.0,352.0,705.0,387.0,0.0
25,4,596.0,607.0,624.0,679.0,0.0
25,5,1236.0,412.0,1256.0,454.0,0.0
25,20,1013.0,431.0,1039.0,482.0,0.0
25,54,830.0,531.0,861.0,612.0,0.0
26,2,689.0,347.0,702.0,380.0,0.0
26,4,596.0,616.0,624.0,688.0,0.0
26,20,1023.0,426.0,1050.0,480.0,0.0
26,23,1039.0,377.0,1061.0,405.0,0.0
26,32,845.0,463.0,875.0,518.0,0.0
26,54,831.0,524.0,860.0,598.0,0.0
27,2,690.0,347.0,701.0,378.0,0.0
27,4,600.0,632.0,632.0,714.0,0.0
27,20,1035.0,424.0,1061.0,474.0,0.0
27,23,1038.0,376.0,1060.0,405.0,0.0
27,32,842.0,456.0,871.0,510.0,0.0
27,54,832.0,513.0,859.0,583.0,0.0
28,2,688.0,342.0,698.0,372.0,0.0
28,3,739.0,388.0,758.0,437.0,0.0
28,4,604.0,647.0,635.0,719.0,0.0
28,20,1049.0,422.0,1074.0,469.0,0.0
28,32,841.0,448.0,869.0,499.0,0.0
28,54,833.0,500.0,858.0,567.0,0.0
29,3,737.0,385.0,755.0,432.0,0.0
29,4,605.0,656.0,636.0,719.0,0.0
29,16,684.0,391.0,698.0,421.0,0.0
29,20,1062.0,422.0,1086.0,464.0,0.0
29,32,836.0,438.0,863.0,487.0,0.0
29,52,974.0,390.0,993.0,422.0,0.0
29,54,835.0,494.0,858.0,556.0,0.0
29,70,794.0,643.0,846.0,719.0,0.0
30,3,736.0,381.0,753.0,425.0,0.0
30,16,684.0,389.0,697.0,419.0,0.0
30,20,1076.0,419.0,1101.0,463.0,0.0
30,52,981.0,388.0,999.0,420.0,0.0
30,54,834.0,483.0,857.0,543.0,0.0
30,70,780.0,622.0,835.0,704.0,0.0
31,3,734.0,376.0,750.0,418.0,0.0
31,20,1086.0,414.0,1111.0,456.0,0.0
31,54,838.0,475.0,860.0,531.0,0.0
31,70,763.0,600.0,819.0,684.0,0.0
31,75,953.0,313.0,972.0,343.0,0.0
32,45,529.0,393.0,553.0,431.0,0.0
32,54,838.0,465.0,860.0,524.0,0.0
32,70,754.0,587.0,812.0,675.0,0.0
32,75,951.0,313.0,970.0,343.0,0.0
32,77,530.0,393.0,557.0,430.0,0.0
32,79,936.0,660.0,985.0,719.0,0.0
32,80,763.0,582.0,792.0,657.0,0.0
33,45,529.0,393.0,553.0,431.0,0.0
33,54,843.0,454.0,863.0,507.0,0.0
33,77,532.0,393.0,560.0,429.0,0.0
33,79,916.0,641.0,980.0,719.0,0.0
33,80,753.0,565.0,783.0,642.0,0.0
34,54,846.0,445.0,866.0,497.0,0.0
34,79,898.0,623.0,966.0,708.0,0.0
34,80,744.0,548.0,773.0,623.0,0.0
34,88,872.0,418.0,893.0,455.0,0.0
35,3,725.0,367.0,739.0,402.0,0.0
35,54,850.0,438.0,870.0,490.0,0.0
35,79,885.0,606.0,955.0,696.0,0.0
35,80,736.0,534.0,764.0,607.0,0.0
35,88,877.0,416.0,898.0,452.0,0.0
36,3,723.0,362.0,736.0,396.0,0.0
36,18,1167.0,409.0,1188.0,447.0,0.0
36,54,854.0,431.0,874.0,483.0,0.0
36,79,873.0,587.0,940.0,675.0,0.0
36,80,728.0,520.0,755.0,591.0,0.0
36,88,886.0,410.0,908.0,447.0,0.0
37,3,719.0,355.0,734.0,393.0,0.0
37,18,1169.0,410.0,1191.0,448.0,0.0
37,54,862.0,425.0,878.0,466.0,0.0
37,79,864.0,572.0,925.0,654.0,0.0
37,80,721.0,507.0,747.0,575.0,0.0
37,88,896.0,407.0,917.0,444.0,0.0
37,94,1072.0,325.0,1085.0,358.0,0.0
38,3,717.0,350.0,732.0,387.0,0.0
38,45,526.0,405.0,548.0,441.0,0.0
38,54,867.0,421.0,884.0,464.0,0.0
38,77,529.0,405.0,560.0,447.0,0.0
38,79,856.0,555.0,916.0,637.0,0.0
38,80,715.0,499.0,740.0,564.0,0.0
38,88,903.0,403.0,924.0,441.0,0.0
38,94,1068.0,324.0,1083.0,358.0,0.0
38,98,865.0,573.0,900.0,634.0,0.0
39,45,526.0,406.0,548.0,442.0,0.0
39,54,873.0,415.0,888.0,455.0,0.0
39,77,529.0,407.0,561.0,450.0,0.0
39,79,844.0,541.0,907.0,628.0,0.0
39,80,708.0,486.0,732.0,548.0,0.0
39,94,1067.0,323.0,1082.0,359.0,0.0
39,98,859.0,551.0,898.0,619.0,0.0
39,100,1198.0,369.0,1235.0,440.0,0.0
40,54,880.0,410.0,896.0,448.0,0.0
40,80,702.0,476.0,724.0,534.0,0.0
40,88,927.0,397.0,947.0,434.0,0.0
40,94,1061.0,322.0,1075.0,356.0,0.0
40,98,847.0,531.0,889.0,604.0,0.0
40,100,1200.0,368.0,1238.0,439.0,0.0
41,54,886.0,405.0,903.0,445.0,0.0
41,80,695.0,466.0,719.0,527.0,0.0
41,88,939.0,395.0,959.0,430.0,0.0
41,94,1058.0,322.0,1073.0,356.0,0.0
41,98,837.0,520.0,879.0,593.0,0.0
42,54,895.0,401.0,911.0,436.0,0.0
42,80,691.0,459.0,713.0,515.0,0.0
42,88,953.0,388.0,976.0,427.0,0.0
42,94,1055.0,320.0,1070.0,356.0,0.0
42,98,829.0,507.0,870.0,579.0,0.0
43,11,595.0,399.0,612.0,438.0,0.0
43,54,901.0,394.0,915.0,427.0,0.0
43,80,684.0,449.0,706.0,507.0,0.0
43,88,963.0,385.0,985.0,423.0,0.0
43,94,1052.0,319.0,1067.0,358.0,0.0
43,98,821.0,495.0,859.0,566.0,0.0
44,11,592.0,398.0,607.0,435.0,0.0
44,80,680.0,444.0,701.0,498.0,0.0
44,94,1049.0,319.0,1065.0,358.0,0.0
44,98,814.0,486.0,851.0,554.0,0.0
44,106,910.0,398.0,930.0,435.0,0.0
44,107,1123.0,267.0,1138.0,291.0,0.0
45,40,926.0,394.0,946.0,432.0,0.0
45,80,676.0,439.0,696.0,490.0,0.0
45,88,992.0,381.0,1014.0,418.0,0.0
45,94,1046.0,323.0,1060.0,356.0,0.0
45,98,808.0,476.0,842.0,541.0,0.0
45,106,910.0,397.0,930.0,434.0,0.0
45,107,1122.0,268.0,1137.0,292.0,0.0
46,40,933.0,392.0,952.0,430.0,0.0
46,80,672.0,435.0,691.0,484.0,0.0
46,88,1005.0,377.0,1028.0,416.0,0.0
46,94,1043.0,324.0,1057.0,356.0,0.0
46,98,800.0,467.0,832.0,530.0,0.0
47,40,940.0,387.0,960.0,428.0,0.0
47,80,668.0,428.0,688.0,478.0,0.0
47,88,1019.0,375.0,1041.0,413.0,0.0
47,94,1041.0,324.0,1054.0,356.0,0.0
47,98,794.0,459.0,826.0,521.0,0.0
47,111,885.0,384.0,905.0,424.0,0.0
48,40,943.0,386.0,964.0,427.0,0.0
48,80,663.0,420.0,682.0,469.0,0.0
48,88,1034.0,375.0,1055.0,410.0,0.0
48,94,1038.0,323.0,1052.0,358.0,0.0
48,98,788.0,452.0,818.0,512.0,0.0
48,111,895.0,385.0,916.0,424.0,0.0
49,80,660.0,416.0,678.0,463.0,0.0
49,88,1050.0,374.0,1071.0,409.0,0.0
49,94,1035.0,323.0,1049.0,358.0,0.0
49,98,782.0,447.0,808.0,501.0,0.0
49,111,901.0,385.0,921.0,424.0,0.0
50,80,659.0,409.0,677.0,457.0,0.0
50,88,1065.0,373.0,1087.0,406.0,0.0
50,98,777.0,442.0,801.0,492.0,0.0
51,23,995.0,376.0,1017.0,409.0,0.0
51,46,739.0,666.0,792.0,719.0,0.0
51,80,657.0,401.0,675.0,450.0,0.0
51,88,1080.0,374.0,1102.0,406.0,0.0
51,98,770.0,433.0,793.0,482.0,0.0
51,120,933.0,656.0,988.0,719.0,0.0
52,23,993.0,376.0,1015.0,410.0,0.0
52,46,739.0,672.0,786.0,719.0,0.0
52,80,656.0,397.0,673.0,443.0,0.0
52,88,1093.0,372.0,1114.0,404.0,0.0
52,120,931.0,654.0,988.0,719.0,0.0
53,75,877.0,374.0,901.0,411.0,0.0
53,80,655.0,392.0,672.0,437.0,0.0
54,75,873.0,377.0,898.0,415.0,0.0
54,80,654.0,389.0,670.0,432.0,0.0
54,98,752.0,406.0,778.0,461.0,0.0
54,126,1066.0,673.0,1116.0,719.0,0.0
55,11,509.0,398.0,528.0,441.0,0.0
55,80,655.0,384.0,671.0,424.0,0.0
55,98,745.0,394.0,772.0,452.0,0.0
55,126,1057.0,658.0,1123.0,719.0,0.0
55,127,710.0,582.0,744.0,661.0,0.0
55,128,477.0,669.0,514.0,719.0,0.0
56,11,502.0,398.0,521.0,442.0,0.0
56,23,996.0,375.0,1021.0,414.0,0.0
56,45,525.0,400.0,546.0,436.0,0.0
56,52,1072.0,364.0,1096.0,405.0,0.0
56,80,656.0,381.0,672.0,422.0,0.0
56,94,1013.0,322.0,1028.0,359.0,0.0
56,98,739.0,385.0,765.0,443.0,0.0
56,126,1049.0,640.0,1132.0,719.0,0.0
56,127,698.0,567.0,731.0,644.0,0.0
56,128,479.0,665.0,518.0,719.0,0.0
57,23,995.0,375.0,1021.0,415.0,0.0
57,40,1007.0,375.0,1026.0,411.0,0.0
57,45,525.0,399.0,546.0,435.0,0.0
57,52,1076.0,364.0,1100.0,405.0,0.0
57,70,536.0,396.0,562.0,438.0,0.0
57,80,658.0,380.0,672.0,417.0,0.0
57,88,1166.0,367.0,1189.0,401.0,0.0
57,94,1011.0,323.0,1026.0,360.0,0.0
57,126,1044.0,626.0,1140.0,719.0,0.0
57,127,693.0,559.0,725.0,634.0,0.0
57,128,480.0,659.0,524.0,719.0,0.0
58,40,1012.0,374.0,1031.0,409.0,0.0
58,70,527.0,388.0,552.0,428.0,0.0
58,80,656.0,374.0,670.0,411.0,0.0
58,88,1179.0,366.0,1203.0,399.0,0.0
58,94,1008.0,323.0,1023.0,360.0,0.0
58,126,1049.0,611.0,1145.0,707.0,0.0
58,127,687.0,534.0,719.0,610.0,0.0
58,128,482.0,652.0,529.0,719.0,0.0
58,134,736.0,391.0,757.0,438.0,0.0
59,46,796.0,675.0,839.0,719.0,0.0
59,94,1006.0,326.0,1020.0,362.0,0.0
59,126,1045.0,601.0,1150.0,707.0,0.0
59,127,683.0,520.0,714.0,593.0,0.0
59,128,484.0,646.0,535.0,719.0,0.0
59,134,732.0,389.0,752.0,433.0,0.0
59,138,890.0,606.0,920.0,682.0,0.0
60,46,802.0,676.0,844.0,719.0,0.0
60,94,1003.0,326.0,1017.0,362.0,0.0
60,127,680.0,510.0,707.0,576.0,0.0
60,128,487.0,641.0,539.0,719.0,0.0
60,134,730.0,386.0,750.0,431.0,0.0
60,138,896.0,597.0,927.0,677.0,0.0
60,140,1094.0,580.0,1131.0,673.0,0.0
60,143,876.0,537.0,900.0,595.0,0.0
61,127,678.0,497.0,704.0,561.0,0.0
61,128,491.0,636.0,545.0,719.0,0.0
61,134,723.0,381.0,742.0,423.0,0.0
61,138,900.0,581.0,933.0,664.0,0.0
61,140,1100.0,569.0,1137.0,660.0,0.0
61,143,871.0,529.0,894.0,585.0,0.0
62,16,670.0,360.0,685.0,395.0,0.0
62,127,674.0,485.0,699.0,546.0,0.0
62,128,498.0,635.0,551.0,719.0,0.0
62,134,720.0,377.0,738.0,417.0,0.0
62,138,908.0,568.0,939.0,649.0,0.0
62,140,1111.0,556.0,1146.0,644.0,0.0
62,143,867.0,516.0,891.0,573.0,0.0
62,147,272.0,686.0,306.0,719.0,0.0
62,150,769.0,601.0,816.0,683.0,0.0
63,16,670.0,360.0,684.0,395.0,0.0
63,127,675.0,473.0,699.0,532.0,0.0
63,128,504.0,632.0,557.0,719.0,0.0
63,134,719.0,373.0,736.0,412.0,0.0
63,138,913.0,560.0,943.0,637.0,0.0
63,140,1119.0,546.0,1154.0,631.0,0.0
63,143,865.0,509.0,888.0,565.0,0.0
63,147,273.0,684.0,308.0,719.0,0.0
63,150,764.0,585.0,809.0,665.0,0.0
63,154,1031.0,655.0,1076.0,719.0,0.0
64,22,673.0,355.0,687.0,384.0,0.0
64,94,992.0,329.0,1005.0,362.0,0.0
64,127,673.0,463.0,696.0,519.0,0.0
64,128,514.0,631.0,565.0,719.0,0.0
64,134,717.0,370.0,733.0,407.0,0.0
64,138,919.0,551.0,948.0,625.0,0.0
64,140,1128.0,537.0,1161.0,617.0,0.0
64,143,860.0,496.0,882.0,550.0,0.0
64,147,272.0,683.0,309.0,719.0,0.0
64,150,759.0,565.0,804.0,646.0,0.0
64,154,1025.0,636.0,1081.0,719.0,0.0
65,22,671.0,354.0,685.0,383.0,0.0
65,52,1122.0,373.0,1144.0,410.0,0.0
65,94,989.0,330.0,1002.0,362.0,0.0
65,127,671.0,453.0,694.0,512.0,0.0
65,128,524.0,628.0,575.0,719.0,0.0
65,134,714.0,369.0,730.0,404.0,0.0
65,138,924.0,541.0,954.0,617.0,0.0
65,140,1139.0,530.0,1171.0,607.0,0.0
65,143,857.0,486.0,879.0,540.0,0.0
65,147,272.0,682.0,309.0,719.0,0.0
65,150,756.0,545.0,799.0,623.0,0.0
65,154,1027.0,619.0,1086.0,706.0,0.0
66,52,1127.0,373.0,1148.0,410.0,0.0
66,127,669.0,446.0,691.0,500.0,0.0
66,128,532.0,623.0,585.0,719.0,0.0
66,134,711.0,365.0,727.0,400.0,0.0
66,138,929.0,533.0,959.0,609.0,0.0
66,140,1149.0,527.0,1180.0,599.0,0.0
66,143,854.0,477.0,875.0,530.0,0.0
66,147,271.0,682.0,308.0,719.0,0.0
66,150,754.0,529.0,795.0,606.0,0.0
66,154,1030.0,603.0,1089.0,692.0,0.0
66,156,362.0,441.0,383.0,491.0,0.0
67,94,981.0,331.0,995.0,366.0,0.0
67,106,847.0,470.0,873.0,522.0,0.0
67,127,666.0,439.0,686.0,487.0,0.0
67,128,536.0,619.0,591.0,719.0,0.0
67,138,935.0,522.0,963.0,597.0,0.0
67,140,1169.0,518.0,1196.0,579.0,0.0
67,143,853.0,469.0,875.0,521.0,0.0
67,147,269.0,679.0,308.0,719.0,0.0
67,150,753.0,514.0,792.0,587.0,0.0
67,154,1037.0,592.0,1090.0,674.0,0.0
67,156,365.0,439.0,387.0,490.0,0.0
68,94,977.0,330.0,990.0,365.0,0.0
68,100,1061.0,577.0,1095.0,645.0,0.0
68,106,846.0,466.0,871.0,520.0,0.0
68,127,663.0,431.0,683.0,480.0,0.0
68,138,940.0,515.0,968.0,588.0,0.0
68,140,1187.0,511.0,1215.0,571.0,0.0
68,143,850.0,461.0,872.0,512.0,0.0
68,147,267.0,678.0,306.0,719.0,0.0
68,150,754.0,499.0,789.0,567.0,0.0
68,154,1037.0,581.0,1093.0,667.0,0.0
68,156,366.0,437.0,389.0,490.0,0.0
69,94,973.0,330.0,987.0,366.0,0.0
69,100,1056.0,585.0,1090.0,653.0,0.0
69,106,843.0,468.0,869.0,523.0,0.0
69,127,660.0,421.0,679.0,468.0,0.0
69,134,707.0,356.0,719.0,384.0,0.0
69,138,945.0,508.0,972.0,580.0,0.0
69,140,1200.0,503.0,1225.0,559.0,0.0
69,143,849.0,455.0,869.0,505.0,0.0
69,147,264.0,678.0,303.0,719.0,0.0
69,150,755.0,489.0,787.0,553.0,0.0
69,163,1170.0,369.0,1200.0,412.0,0.0
69,165,1186.0,504.0,1232.0,576.0,0.0
70,18,1189.0,370.0,1216.0,411.0,0.0
70,94,970.0,330.0,983.0,364.0,0.0
70,127,657.0,416.0,677.0,466.0,0.0
70,128,574.0,614.0,621.0,702.0,0.0
70,134,705.0,354.0,718.0,382.0,0.0
70,138,950.0,501.0,976.0,569.0,0.0
70,143,849.0,449.0,868.0,498.0,0.0
70,147,264.0,679.0,302.0,719.0,0.0
70,150,757.0,477.0,787.0,538.0,0.0
70,163,1172.0,368.0,1202.0,413.0,0.0
70,165,1189.0,503.0,1235.0,575.0,0.0
70,166,1080.0,558.0,1113.0,630.0,0.0
71,18,1189.0,368.0,1217.0,409.0,0.0
71,94,967.0,331.0,980.0,365.0,0.0
71,120,974.0,623.0,1053.0,719.0,0.0
71,127,654.0,408.0,674.0,458.0,0.0
71,128,585.0,612.0,628.0,696.0,0.0
71,134,703.0,351.0,715.0,378.0,0.0
71,138,954.0,492.0,980.0,562.0,0.0
71,143,846.0,441.0,866.0,489.0,0.0
71,147,264.0,678.0,302.0,719.0,0.0
71,150,758.0,464.0,788.0,525.0,0.0
71,156,383.0,436.0,404.0,484.0,0.0
71,166,1091.0,549.0,1124.0,619.0,0.0
72,94,962.0,327.0,976.0,364.0,0.0
72,120,976.0,622.0,1056.0,719.0,0.0
72,127,652.0,402.0,671.0,451.0,0.0
72,128,594.0,611.0,636.0,696.0,0.0
72,138,959.0,486.0,984.0,553.0,0.0
72,143,852.0,436.0,872.0,483.0,0.0
72,147,264.0,678.0,303.0,719.0,0.0
72,150,762.0,456.0,789.0,512.0,0.0
72,156,385.0,436.0,404.0,480.0,0.0
72,166,1102.0,541.0,1133.0,609.0,0.0
72,180,978.0,607.0,1015.0,694.0,0.0
73,46,815.0,677.0,858.0,719.0,0.0
73,94,959.0,328.0,972.0,364.0,0.0
73,127,650.0,395.0,668.0,442.0,0.0
73,128,604.0,610.0,646.0,695.0,0.0
73,138,964.0,479.0,988.0,545.0,0.0
73,143,856.0,432.0,875.0,478.0,0.0
73,147,265.0,677.0,303.0,719.0,0.0
73,150,766.0,447.0,791.0,502.0,0.0
73,156,391.0,436.0,409.0,478.0,0.0
73,166,1117.0,532.0,1148.0,600.0,0.0
73,180,971.0,588.0,1008.0,673.0,0.0
74,23,1000.0,377.0,1024.0,413.0,0.0
74,46,806.0,665.0,856.0,719.0,0.0
74,77,461.0,487.0,491.0,531.0,0.0
74,94,955.0,328.0,969.0,364.0,0.0
74,127,649.0,391.0,665.0,436.0,0.0
74,128,616.0,609.0,657.0,694.0,0.0
74,138,970.0,471.0,993.0,535.0,0.0
74,143,861.0,426.0,879.0,470.0,0.0
74,147,266.0,677.0,304.0,719.0,0.0
74,150,769.0,438.0,794.0,492.0,0.0
74,156,394.0,433.0,415.0,479.0,0.0
74,166,1131.0,529.0,1161.0,595.0,0.0
74,180,964.0,569.0,1001.0,655.0,0.0
75,23,1000.0,378.0,1024.0,413.0,0.0
75,46,794.0,648.0,854.0,719.0,0.0
75,77,458.0,490.0,488.0,533.0,0.0
75,94,952.0,328.0,965.0,364.0,0.0
75,111,1013.0,377.0,1035.0,415.0,0.0
75,127,647.0,386.0,663.0,429.0,0.0
75,128,624.0,608.0,664.0,692.0,0.0
75,138,975.0,466.0,999.0,530.0,0.0
75,143,862.0,419.0,879.0,462.0,0.0
75,147,267.0,677.0,306.0,719.0,0.0
75,150,770.0,427.0,794.0,479.0,0.0
75,156,398.0,432.0,418.0,476.0,0.0
75,165,1146.0,519.0,1178.0,569.0,0.0
75,166,1144.0,522.0,1173.0,586.0,0.0
75,180,960.0,552.0,995.0,635.0,0.0
76,46,794.0,647.0,855.0,719.0,0.0
76,111,1023.0,377.0,1041.0,406.0,0.0
76,127,645.0,379.0,660.0,420.0,0.0
76,128,633.0,606.0,671.0,689.0,0.0
76,138,983.0,461.0,1005.0,520.0,0.0
76,147,270.0,678.0,308.0,719.0,0.0
76,150,779.0,424.0,802.0,473.0,0.0
76,156,401.0,431.0,420.0,473.0,0.0
76,165,1141.0,521.0,1171.0,567.0,0.0
76,166,1160.0,514.0,1186.0,572.0,0.0
76,180,956.0,536.0,989.0,615.0,0.0
77,70,399.0,431.0,428.0,478.0,0.0
77,94,946.0,332.0,958.0,362.0,0.0
77,111,1028.0,377.0,1046.0,405.0,0.0
77,120,973.0,646.0,1031.0,719.0,0.0
77,127,642.0,371.0,659.0,418.0,0.0
77,128,641.0,605.0,679.0,689.0,0.0
77,138,989.0,455.0,1011.0,513.0,0.0
77,147,271.0,673.0,312.0,719.0,0.0
77,150,781.0,413.0,803.0,461.0,0.0
77,156,404.0,432.0,423.0,471.0,0.0
77,166,1175.0,508.0,1203.0,571.0,0.0
77,180,954.0,521.0,985.0,597.0,0.0
