frame,track_id,x1,y1,x2,y2,score
58,145,1008.0,327.0,1023.0,361.0,0.0
58,190,478.0,652.0,533.0,719.0,0.0
58,199,689.0,536.0,713.0,608.0,0.0
58,204,1060.0,608.0,1137.0,704.0,0.0
58,215,771.0,386.0,792.0,429.0,0.0
58,218,937.0,369.0,962.0,406.0,0.0
58,224,882.0,556.0,908.0,614.0,0.0
58,225,882.0,613.0,920.0,697.0,0.0
59,92,660.0,366.0,675.0,406.0,0.0
59,112,730.0,388.0,748.0,432.0,0.0
59,135,1036.0,362.0,1054.0,396.0,0.0
59,145,1005.0,327.0,1020.0,361.0,0.0
59,190,479.0,645.0,538.0,719.0,0.0
59,199,684.0,520.0,708.0,591.0,0.0
59,204,1068.0,592.0,1143.0,689.0,0.0
59,224,876.0,545.0,903.0,604.0,0.0
59,225,887.0,601.0,925.0,688.0,0.0
60,92,663.0,364.0,677.0,403.0,0.0
60,112,727.0,384.0,745.0,428.0,0.0
60,135,1048.0,360.0,1066.0,393.0,0.0
60,145,1003.0,327.0,1017.0,362.0,0.0
60,190,483.0,640.0,543.0,719.0,0.0
60,199,681.0,507.0,704.0,575.0,0.0
60,204,1075.0,580.0,1148.0,676.0,0.0
60,224,873.0,535.0,899.0,593.0,0.0
60,225,891.0,592.0,929.0,678.0,0.0
60,232,265.0,690.0,297.0,719.0,0.0
60,234,568.0,393.0,600.0,434.0,0.0
60,235,809.0,385.0,832.0,423.0,0.0
60,237,779.0,652.0,839.0,719.0,0.0
61,92,665.0,360.0,680.0,399.0,0.0
61,112,724.0,380.0,741.0,422.0,0.0
61,145,999.0,328.0,1014.0,364.0,0.0
61,190,487.0,634.0,549.0,719.0,0.0
61,199,679.0,494.0,702.0,562.0,0.0
61,204,1080.0,567.0,1149.0,661.0,0.0
61,224,867.0,524.0,894.0,584.0,0.0
61,225,897.0,579.0,934.0,662.0,0.0
61,232,266.0,688.0,300.0,719.0,0.0
61,234,568.0,393.0,601.0,435.0,0.0
61,235,811.0,385.0,834.0,424.0,0.0
61,237,765.0,631.0,839.0,716.0,0.0
62,13,1108.0,555.0,1155.0,639.0,0.0
62,80,620.0,390.0,639.0,421.0,0.0
62,92,667.0,356.0,682.0,395.0,0.0
62,112,720.0,375.0,737.0,415.0,0.0
62,145,996.0,328.0,1011.0,365.0,0.0
62,190,492.0,631.0,554.0,719.0,0.0
62,199,678.0,481.0,699.0,545.0,0.0
62,204,1081.0,556.0,1154.0,654.0,0.0
62,224,863.0,513.0,889.0,571.0,0.0
62,225,905.0,569.0,940.0,651.0,0.0
62,232,270.0,686.0,305.0,719.0,0.0
62,237,757.0,621.0,839.0,714.0,0.0
63,13,1112.0,553.0,1158.0,637.0,0.0
63,59,632.0,391.0,652.0,426.0,0.0
63,80,620.0,389.0,639.0,421.0,0.0
63,92,669.0,354.0,684.0,392.0,0.0
63,112,718.0,371.0,734.0,411.0,0.0
63,190,493.0,625.0,558.0,719.0,0.0
63,199,676.0,472.0,696.0,532.0,0.0
63,224,859.0,504.0,885.0,563.0,0.0
63,225,911.0,560.0,945.0,638.0,0.0
63,232,271.0,683.0,309.0,719.0,0.0
63,245,770.0,585.0,801.0,663.0,0.0
63,247,1034.0,654.0,1071.0,714.0,0.0
64,13,1121.0,546.0,1165.0,628.0,0.0
64,59,633.0,390.0,653.0,425.0,0.0
64,92,671.0,351.0,685.0,387.0,0.0
64,112,715.0,367.0,732.0,407.0,0.0
64,145,990.0,327.0,1005.0,363.0,0.0
64,199,673.0,462.0,695.0,525.0,0.0
64,224,856.0,494.0,880.0,548.0,0.0
64,225,917.0,551.0,950.0,628.0,0.0
64,232,271.0,682.0,311.0,719.0,0.0
64,245,765.0,566.0,798.0,647.0,0.0
64,247,1029.0,640.0,1075.0,718.0,0.0
65,13,1131.0,538.0,1174.0,617.0,0.0
