frame,detections,avg_conf,small_boxes,medium_boxes,large_boxes,deepsort_tracks,bytetrack_tracks,frame_time_ms,fps,gpu_memory_mb
296,15,0.4803709089756012,15,0,0,16,15,75.42705535888672,13.25784223236525,369.95263671875
297,16,0.4601588249206543,16,0,0,18,16,68.2380199432373,14.654587000499632,369.95263671875
298,13,0.4442077875137329,13,0,0,19,13,93.0788516998291,10.74357903796353,369.95263671875
299,14,0.4608672559261322,14,0,0,18,14,65.70720672607422,15.219030755163356,369.95263671875
300,12,0.43590423464775085,12,0,0,16,12,69.10061836242676,14.471650524964721,369.95263671875
301,12,0.4935596287250519,12,0,0,14,12,68.03059577941895,14.699268594418609,369.95263671875
302,13,0.46258074045181274,13,0,0,15,13,62.041521072387695,16.11823795927308,369.95263671875
303,12,0.5473858714103699,12,0,0,13,12,68.34268569946289,14.632143729286586,369.95263671875
304,12,0.499191552400589,12,0,0,13,12,54.75592613220215,18.262863412913703,369.95263671875
305,12,0.48043787479400635,12,0,0,13,12,67.86608695983887,14.73489993008983,369.95263671875
306,14,0.46169060468673706,14,0,0,13,14,89.75005149841309,11.14205488804295,369.95263671875
307,13,0.47046390175819397,13,0,0,15,13,89.04361724853516,11.23045122042648,369.95263671875
308,12,0.49646255373954773,12,0,0,12,12,86.22550964355469,11.597495963014577,369.95263671875
309,14,0.47183114290237427,14,0,0,15,14,76.25126838684082,13.11453594354342,369.95263671875
310,14,0.4554387032985687,14,0,0,16,14,72.00932502746582,13.887090312519659,369.95263671875
311,12,0.5081579089164734,12,0,0,16,12,64.80240821838379,15.431525270326452,369.95263671875
312,11,0.5378444790840149,11,0,0,15,11,57.36398696899414,17.432540045386155,369.95263671875
313,11,0.5740305185317993,11,0,0,13,11,58.424949645996094,17.115975384816284,369.95263671875
314,10,0.5411547422409058,10,0,0,11,10,72.3419189453125,13.82324404134149,369.95263671875
315,12,0.533893883228302,12,0,0,12,12,57.810306549072266,17.29795359502462,369.95263671875
316,14,0.4455176889896393,14,0,0,15,14,70.2204704284668,14.240861587771539,369.95263671875
317,11,0.4963558316230774,11,0,0,14,11,61.284780502319336,16.31726493598447,369.95263671875
318,14,0.4517987072467804,14,0,0,16,14,68.27068328857422,14.647575677148085,369.95263671875
319,14,0.46027907729148865,14,0,0,16,14,73.75741004943848,13.557959794544239,369.95263671875
320,14,0.4332280158996582,14,0,0,16,14,69.25034523010254,14.440361223864462,369.95263671875
321,13,0.4260818660259247,13,0,0,19,13,70.24812698364258,14.235254987408448,369.95263671875
322,11,0.44124117493629456,11,0,0,16,11,64.72110748291016,15.450909894643779,369.95263671875
323,13,0.41115573048591614,13,0,0,14,13,68.03250312805176,14.698856488019933,369.95263671875
324,12,0.3999219238758087,12,0,0,15,12,64.84603881835938,15.421142420142361,369.95263671875
325,10,0.44450101256370544,10,0,0,13,10,55.252790451049805,18.09863342351789,369.95263671875
326,12,0.43005606532096863,12,0,0,10,12,57.77859687805176,17.3074469445946,369.95263671875
327,14,0.45509281754493713,14,0,0,13,14,72.21269607543945,13.847980401608547,369.95263671875
328,12,0.4654121398925781,12,0,0,17,12,82.21077919006348,12.163855030349431,369.95263671875
329,12,0.4695647954940796,12,0,0,12,12,87.02707290649414,11.490677172084665,369.95263671875
330,14,0.44479018449783325,14,0,0,13,14,92.6046371459961,10.798595306015262,369.95263671875
331,15,0.43933823704719543,15,0,0,12,15,96.27437591552734,10.38697982189379,369.95263671875
332,14,0.4749397933483124,14,0,0,11,14,84.6562385559082,11.812478525603114,369.95263671875
333,13,0.4757433533668518,13,0,0,15,13,90.1651382446289,11.090761013274102,369.95263671875
334,15,0.4402998685836792,15,0,0,17,15,94.5897102355957,10.571974451653231,369.95263671875
335,12,0.4709491431713104,12,0,0,13,12,91.4909839630127,10.930038750094464,369.95263671875
336,10,0.5248411893844604,10,0,0,12,10,68.30763816833496,14.639651242744405,369.95263671875
337,12,0.4298016130924225,12,0,0,7,12,74.41353797912598,13.438414933053092,369.95263671875
338,9,0.47689691185951233,9,0,0,6,9,84.1219425201416,11.887504853570952,369.95263671875
339,7,0.5550665855407715,7,0,0,6,7,77.4087905883789,12.918429449666744,369.95263671875
340,12,0.3890531361103058,12,0,0,7,12,94.51103210449219,10.580775362757564,369.95263671875
341,12,0.4204978942871094,12,0,0,9,12,77.62694358825684,12.882125120166098,369.95263671875
342,14,0.4185076057910919,14,0,0,11,14,96.39620780944824,10.373852070786391,369.95263671875
343,10,0.4739065170288086,10,0,0,9,10,60.632944107055664,16.492684211975007,369.95263671875
344,9,0.49999120831489563,9,0,0,9,9,54.535627365112305,18.336636953033807,369.95263671875
345,8,0.4927746653556824,8,0,0,10,8,52.84905433654785,18.921814449732704,369.95263671875
346,11,0.45023342967033386,11,0,0,12,11,56.01787567138672,17.851444525783553,369.95263671875
347,10,0.4738237261772156,10,0,0,10,10,55.72652816772461,17.944774829507047,369.95263671875
348,10,0.4686589241027832,10,0,0,11,10,55.716514587402344,17.947999931533815,369.95263671875
349,11,0.46641823649406433,11,0,0,12,11,59.06391143798828,16.930812329452795,369.95263671875
350,12,0.43845227360725403,12,0,0,12,12,58.65073204040527,17.050085569453536,369.95263671875
351,8,0.4829385280609131,8,0,0,11,8,53.61008644104004,18.653206259978564,369.95263671875
352,14,0.4182202219963074,14,0,0,12,14,64.3918514251709,15.529915321072723,369.95263671875
353,10,0.39895710349082947,10,0,0,12,10,59.12423133850098,16.913539125350322,369.95263671875
354,14,0.4223455488681793,14,0,0,11,14,63.6591911315918,15.708650741930892,369.95263671875
355,10,0.47850099205970764,10,0,0,11,10,58.1812858581543,17.187657255255502,369.95263671875
356,13,0.46796244382858276,13,0,0,13,13,59.189796447753906,16.894803834689437,369.95263671875
357,13,0.46549007296562195,13,0,0,14,13,59.47279930114746,16.814409473755948,369.95263671875
358,13,0.4335775077342987,13,0,0,12,13,61.92755699157715,16.14790003965458,369.95263671875
359,11,0.5032320618629456,11,0,0,12,11,57.874202728271484,17.278855739839006,369.95263671875
360,12,0.4845207631587982,12,0,0,13,12,57.41238594055176,17.417844313863913,369.95263671875
361,15,0.4118366837501526,15,0,0,16,15,91.10188484191895,10.976721302036854,369.95263671875
362,12,0.42149388790130615,12,0,0,16,12,63.70687484741211,15.69689303383906,369.95263671875
363,14,0.40971609950065613,14,0,0,11,14,63.13920021057129,15.838021334843765,369.95263671875
364,13,0.4185173809528351,13,0,0,13,13,61.933040618896484,16.146470284794777,369.95263671875
365,16,0.4131147265434265,16,0,0,13,16,109.07578468322754,9.167937713252764,369.95263671875
366,14,0.4366494119167328,14,0,0,15,14,67.43383407592773,14.82935107729513,369.95263671875
367,16,0.4302680790424347,16,0,0,17,16,104.96950149536133,9.526576631824728,369.95263671875
368,13,0.4382883906364441,13,0,0,17,13,66.34879112243652,15.071864657709487,369.95263671875
369,11,0.4199301600456238,11,0,0,13,11,57.079315185546875,17.51948138742231,369.95263671875
370,11,0.42858636379241943,11,0,0,12,11,58.16936492919922,17.191179604885647,369.95263671875
371,14,0.3886147439479828,14,0,0,14,14,64.12911415100098,15.59354145521736,369.95263671875
372,7,0.4305349290370941,7,0,0,12,7,54.69536781311035,18.28308392434473,369.95263671875
373,10,0.3804364800453186,10,0,0,11,10,55.10234832763672,18.148046868239327,369.95263671875
374,11,0.41038501262664795,11,0,0,13,11,57.58237838745117,17.366424034647522,369.95263671875
375,10,0.39322012662887573,10,0,0,9,10,56.256771087646484,17.77563803727782,369.95263671875
376,14,0.4056932032108307,14,0,0,13,14,63.19856643676758,15.823143725902955,369.95263671875
377,13,0.4292297661304474,13,0,0,14,13,62.17217445373535,16.084365856370965,369.95263671875
378,11,0.47695496678352356,11,0,0,14,11,61.38777732849121,16.289887718998443,369.95263671875
379,13,0.4025117754936218,13,0,0,12,13,63.51780891418457,15.743616114829232,369.95263671875
380,17,0.4063738286495209,17,0,0,15,17,108.38031768798828,9.226767565665009,369.95263671875
381,16,0.4047888219356537,16,0,0,18,16,151.75652503967285,6.589502492486407,369.95263671875
382,13,0.420988529920578,13,0,0,16,13,60.708045959472656,16.472281131690153,369.95263671875
383,14,0.3973458707332611,14,0,0,17,14,62.53337860107422,15.991459639169754,369.95263671875
384,17,0.39336898922920227,17,0,0,18,17,141.72124862670898,7.056104922092386,369.95263671875
385,13,0.4060359001159668,13,0,0,18,13,64.4381046295166,15.51876806044259,369.95263671875
386,15,0.3719821572303772,15,0,0,17,15,62.84618377685547,15.911865126936675,369.95263671875
387,14,0.4053610861301422,14,0,0,15,14,73.26245307922363,13.649556600549978,369.95263671875
388,15,0.3880615532398224,15,0,0,17,15,72.19362258911133,13.851639024841315,369.95263671875
389,12,0.42202436923980713,12,0,0,18,12,72.09444046020508,13.870695071861793,369.95263671875
390,15,0.42486822605133057,15,0,0,13,15,98.20055961608887,10.18324135737576,369.95263671875
391,16,0.4065122604370117,16,0,0,17,16,78.66144180297852,12.712708756402874,369.95263671875
392,16,0.40703481435775757,16,0,0,15,16,78.69768142700195,12.706854660357124,369.95263671875
393,12,0.4459894001483917,12,0,0,13,12,76.67708396911621,13.041706181768431,369.95263671875
394,8,0.5072323083877563,8,0,0,11,8,54.31842803955078,18.40995838966238,369.95263671875
395,12,0.43425652384757996,12,0,0,13,12,51.74112319946289,19.326986701563925,369.95263671875
396,15,0.419303834438324,15,0,0,15,15,124.33958053588867,8.042491342580696,369.95263671875
397,13,0.43060970306396484,13,0,0,17,13,72.02386856079102,13.884286139892085,369.95263671875
398,13,0.41218501329421997,13,0,0,15,13,88.64545822143555,11.280893799454555,369.95263671875
399,11,0.39459657669067383,11,0,0,14,11,91.23778343200684,10.96037148628485,369.95263671875
400,13,0.38543933629989624,13,0,0,13,13,62.86215782165527,15.90782172697724,369.95263671875
401,10,0.43057575821876526,10,0,0,16,10,64.31961059570312,15.547357807959196,369.95263671875
402,13,0.4038256108760834,13,0,0,15,13,68.15218925476074,14.673042948948927,369.95263671875
403,16,0.4256107807159424,16,0,0,19,16,87.16964721679688,11.47188306857468,369.95263671875
404,15,0.4122774302959442,15,0,0,20,15,76.0812759399414,13.143838449678478,369.95263671875
405,12,0.4661213457584381,12,0,0,18,12,68.23182106018066,14.655918374478047,369.95263671875
406,15,0.41176027059555054,15,0,0,17,15,90.53993225097656,11.044850323368935,369.95263671875
407,12,0.44666051864624023,12,0,0,18,12,59.363365173339844,16.84540620431507,369.95263671875
408,16,0.4131314754486084,16,0,0,17,16,106.20760917663574,9.415521239508202,369.95263671875
409,15,0.41510897874832153,15,0,0,15,15,67.8093433380127,14.747230260220173,369.95263671875
410,17,0.38457557559013367,17,0,0,18,17,77.26025581359863,12.943265453490632,369.95263671875
411,16,0.41895246505737305,16,0,0,18,16,80.86562156677246,12.366194442396992,369.95263671875
412,17,0.45464062690734863,17,0,0,18,17,79.97393608093262,12.504073814598954,369.95263671875
413,15,0.45419108867645264,15,0,0,17,15,69.09513473510742,14.472799044878299,369.95263671875
414,16,0.45752471685409546,16,0,0,16,16,79.78296279907227,12.534004315162237,369.95263671875
415,17,0.4226556122303009,17,0,0,19,17,80.19018173217773,12.470354579564848,369.95263671875
416,16,0.450883150100708,16,0,0,21,16,80.27386665344238,12.457354325750758,369.95263671875
417,21,0.3960815966129303,21,0,0,22,21,146.4529037475586,6.828133648505212,369.95263671875
418,16,0.440485417842865,16,0,0,23,16,131.26611709594727,7.6181121383293675,369.95263671875
419,17,0.4498928189277649,17,0,0,21,17,136.4593505859375,7.328189645532819,369.95263671875
420,15,0.45095378160476685,15,0,0,19,15,77.52442359924316,12.899160723456996,369.95263671875
421,20,0.4145415723323822,20,0,0,22,20,180.68909645080566,5.534368258199019,369.95263671875
422,18,0.4235117733478546,18,0,0,22,18,152.13298797607422,6.573196341593375,369.95263671875
423,15,0.44019144773483276,15,0,0,20,15,78.94134521484375,12.667633130375954,369.95263671875
424,11,0.43962323665618896,11,0,0,17,11,60.13226509094238,16.630007176473853,369.95263671875
425,14,0.40766361355781555,14,0,0,14,14,67.65270233154297,14.781375548006034,369.95263671875
426,18,0.4135698974132538,18,0,0,16,18,114.49146270751953,8.734275694901418,369.95263671875
427,14,0.41148295998573303,14,0,0,16,14,67.98243522644043,14.709681944595443,369.95263671875
428,14,0.4338684380054474,14,0,0,14,14,68.8629150390625,14.521604254376246,369.95263671875
429,14,0.40160438418388367,14,0,0,17,14,68.07923316955566,14.688767094503493,369.95263671875
430,16,0.4071986675262451,16,0,0,17,16,117.86460876464844,8.484311028400356,369.95263671875
431,19,0.3745148181915283,19,0,0,22,19,184.61990356445312,5.416534082691076,369.95263671875
432,15,0.42584508657455444,15,0,0,21,15,85.58773994445801,11.683916418974821,369.95263671875
433,16,0.4124133586883545,16,0,0,18,16,137.6645565032959,7.264033861730114,369.95263671875
434,15,0.41198769211769104,15,0,0,19,15,82.61942863464355,12.103690578909246,369.95263671875
435,12,0.4351901710033417,12,0,0,15,12,69.97537612915039,14.290741333842139,369.95263671875
436,17,0.43144989013671875,17,0,0,14,17,93.68610382080078,10.673941590235858,369.95263671875
437,14,0.4077165126800537,14,0,0,21,14,71.32649421691895,14.020035766215967,369.95263671875
438,16,0.41588422656059265,16,0,0,18,16,83.40764045715332,11.989309306905788,369.95263671875
439,14,0.45108839869499207,14,0,0,19,14,69.42152976989746,14.404753155318966,369.95263671875
440,18,0.38546568155288696,18,0,0,18,18,138.1986141204834,7.235962577223724,369.95263671875
441,19,0.41437628865242004,19,0,0,21,19,162.74189949035645,6.144699079533951,369.95263671875
442,18,0.3956182301044464,18,0,0,20,18,127.66337394714355,7.833100200015314,369.95263671875
443,15,0.4020940661430359,15,0,0,19,15,101.70197486877441,9.832650755211935,369.95263671875
444,13,0.43314698338508606,13,0,0,16,13,66.52545928955078,15.031839098585088,369.95263671875
445,15,0.39657580852508545,15,0,0,17,15,107.44094848632812,9.307438309959169,369.95263671875
446,16,0.3897041976451874,16,0,0,18,16,103.54232788085938,9.657886011126257,369.95263671875
447,15,0.41369903087615967,15,0,0,21,15,122.6956844329834,8.15024590816967,369.95263671875
448,17,0.39216920733451843,17,0,0,16,17,166.24975204467773,6.015046565189832,369.95263671875
449,17,0.3761226236820221,17,0,0,14,17,116.90592765808105,8.553886188942752,369.95263671875
450,13,0.3892371356487274,13,0,0,15,13,67.89898872375488,14.727759850275117,369.95263671875
451,11,0.3973596692085266,11,0,0,13,11,86.63558959960938,11.542600501959402,369.95263671875
452,13,0.45703715085983276,13,0,0,12,13,99.42913055419922,10.057414707603181,369.95263671875
453,13,0.45019567012786865,13,0,0,13,13,82.00407028198242,12.19451664486117,369.95263671875
454,12,0.4297023117542267,12,0,0,14,12,99.05672073364258,10.095226175404477,369.95263671875
455,9,0.4357474446296692,9,0,0,12,9,96.96078300476074,10.31344806643012,369.95263671875
456,13,0.4452846944332123,13,0,0,13,13,84.2750072479248,11.865914138199306,369.95263671875
457,16,0.3874501585960388,16,0,0,14,16,87.83197402954102,11.385375440425197,369.95263671875
458,17,0.410378098487854,17,0,0,18,17,87.4483585357666,11.43532041931922,369.95263671875
459,17,0.4295263886451721,17,0,0,19,17,92.6661491394043,10.79142717472406,369.95263671875
460,16,0.42811447381973267,16,0,0,14,16,90.05069732666016,11.104855705586445,369.95263671875
461,17,0.40316882729530334,17,0,0,14,17,92.44465827941895,10.817282670648707,369.95263671875
462,14,0.4793904423713684,14,0,0,16,14,81.46786689758301,12.27477824179619,369.95263671875
463,16,0.46139127016067505,16,0,0,15,16,90.43765068054199,11.057341632329177,369.95263671875
464,13,0.4653560221195221,13,0,0,15,13,114.46833610534668,8.736040323672453,369.95263671875
465,15,0.44660794734954834,15,0,0,15,15,98.12593460083008,10.19098573754161,369.95263671875
466,18,0.41336536407470703,18,0,0,20,18,142.5325870513916,7.015939447162631,369.95263671875
467,14,0.46957579255104065,14,0,0,17,14,78.57537269592285,12.7266338763658,369.95263671875
468,15,0.44677793979644775,15,0,0,20,15,85.23750305175781,11.731925082235001,369.95263671875
469,15,0.4828799068927765,15,0,0,17,15,106.06932640075684,9.427796271862293,369.95263671875
470,12,0.5033029913902283,12,0,0,15,12,68.32695007324219,14.63551349691539,369.95263671875
471,15,0.48601728677749634,15,0,0,15,15,81.6643238067627,12.245249251879425,369.95263671875
472,16,0.44617336988449097,16,0,0,19,16,73.88067245483398,13.535339714339191,369.95263671875
473,12,0.4565841853618622,12,0,0,18,12,71.5782642364502,13.97072156844458,369.95263671875
474,14,0.4612399637699127,14,0,0,15,14,77.40354537963867,12.919304859943201,369.95263671875
475,15,0.45388031005859375,15,0,0,15,15,80.61671257019043,12.404375818839444,369.95263671875
476,16,0.4218311905860901,16,0,0,16,16,105.31497001647949,9.495326256500114,369.95263671875
477,14,0.4366554617881775,14,0,0,15,14,83.5573673248291,11.967825603127274,369.95263671875
478,17,0.4700038433074951,17,0,0,19,17,86.48371696472168,11.562870273116483,369.95263671875
479,17,0.40860864520072937,17,0,0,19,17,90.72065353393555,11.022848282568132,369.95263671875
480,16,0.44491153955459595,16,0,0,17,16,110.49628257751465,9.050078216871109,369.95263671875
481,19,0.4448383152484894,19,0,0,21,19,90.91663360595703,10.999087409396536,369.95263671875
482,15,0.4511791169643402,15,0,0,20,15,85.53647994995117,11.690918314444513,369.95263671875
483,15,0.49667879939079285,15,0,0,16,15,88.65189552307129,11.280074657171365,369.95263671875
484,14,0.48422569036483765,14,0,0,17,14,83.80126953125,11.932993445010926,369.95263671875
485,10,0.5923089385032654,10,0,0,13,10,67.60525703430176,14.791749101591567,369.95263671875
486,15,0.5133283734321594,15,0,0,15,15,79.30469512939453,12.609593900693868,369.95263671875
487,13,0.534351110458374,13,0,0,16,13,69.82827186584473,14.320847033436788,369.95263671875
488,12,0.5450170040130615,12,0,0,14,12,56.6558837890625,17.65041745219499,369.95263671875
489,16,0.5002608299255371,16,0,0,17,16,116.39809608459473,8.591205815542114,369.95263671875
490,14,0.49842819571495056,14,0,0,17,14,80.65485954284668,12.398508975999952,369.95263671875
491,18,0.4503064751625061,18,0,0,21,18,129.8220157623291,7.702853742702194,369.95263671875
492,16,0.453052282333374,16,0,0,19,16,195.7550048828125,5.108426221841142,369.95263671875
493,18,0.46345484256744385,18,0,0,20,18,139.83845710754395,7.151108648395209,369.95263671875
494,14,0.5025508403778076,14,0,0,16,14,86.8539810180664,11.5135770206318,369.95263671875
495,16,0.48968788981437683,16,0,0,16,16,123.38829040527344,8.104496761527878,369.95263671875
496,15,0.4976290762424469,15,0,0,16,15,85.42871475219727,11.705665980117997,369.95263671875
497,17,0.46887245774269104,17,0,0,17,17,178.36713790893555,5.606413892846927,369.95263671875
498,16,0.4986084997653961,16,0,0,20,16,135.86950302124023,7.360003369142167,369.95263671875
499,14,0.5352604389190674,14,0,0,17,14,81.03418350219727,12.340471104677505,369.95263671875
500,14,0.5056621432304382,14,0,0,15,14,86.1215591430664,11.611494380156138,369.95263671875
501,17,0.49434539675712585,17,0,0,17,17,125.05626678466797,7.996400546018867,369.95263671875
502,14,0.5011962652206421,14,0,0,17,14,75.55675506591797,13.235083999141708,369.95263671875
503,16,0.4928184151649475,16,0,0,19,16,129.53591346740723,7.719866817101744,369.95263671875
504,16,0.5206162333488464,16,0,0,18,16,222.23305702209473,4.499780605999487,369.95263671875
505,16,0.5087522864341736,16,0,0,18,16,132.49707221984863,7.5473365806961255,369.95263671875
506,15,0.4920026361942291,15,0,0,18,15,95.52121162414551,10.468878932720987,369.95263671875
507,14,0.4815673232078552,14,0,0,15,14,87.1725082397461,11.471506558578664,369.95263671875
508,17,0.46301984786987305,17,0,0,18,17,146.29006385803223,6.835734250348363,369.95263671875
509,17,0.4709799289703369,17,0,0,20,17,137.7582550048828,7.259093111803392,369.95263671875
510,16,0.5275847911834717,16,0,0,20,16,140.3512954711914,7.1249787659085815,369.95263671875
511,20,0.4704992175102234,20,0,0,21,20,140.1042938232422,7.137539990470356,369.95263671875
512,18,0.48357248306274414,18,0,0,24,18,142.29536056518555,7.027636010254176,369.95263671875
513,15,0.5094769597053528,15,0,0,19,15,98.10757637023926,10.192892710204061,369.95263671875
514,17,0.5051491856575012,17,0,0,21,17,135.75124740600586,7.3664148146587,369.95263671875
515,17,0.4864982068538666,17,0,0,18,17,132.2782039642334,7.5598244459865,369.95263671875
516,15,0.5132282972335815,15,0,0,19,15,85.61182022094727,11.680630051074685,369.95263671875
517,17,0.47890540957450867,17,0,0,19,17,136.6434097290039,7.318318548865516,369.95263671875
518,17,0.4783508777618408,17,0,0,21,17,137.9544734954834,7.248768196217572,369.95263671875
519,14,0.4799194037914276,14,0,0,19,14,84.00964736938477,11.903394804207037,369.95263671875
520,15,0.4443812668323517,15,0,0,16,15,87.50224113464355,11.428278716441742,369.95263671875
521,16,0.45138615369796753,16,0,0,18,16,129.0454864501953,7.749205551531992,369.95263671875
522,19,0.4552343189716339,19,0,0,20,19,138.2272243499756,7.234464879856908,369.95263671875
523,17,0.4839577376842499,17,0,0,22,17,143.3398723602295,6.97642591369752,369.95263671875
524,15,0.4762912392616272,15,0,0,18,15,87.75043487548828,11.395954919413562,369.95263671875
525,15,0.5225056409835815,15,0,0,15,15,88.04726600646973,11.357536075299826,369.95263671875
526,15,0.4920281767845154,15,0,0,14,15,110.39614677429199,9.058287170516268,369.95263671875
527,16,0.5408504605293274,16,0,0,17,16,145.0202465057373,6.895588885655617,369.95263671875
528,15,0.5261921286582947,15,0,0,18,15,91.66693687438965,10.909058752233541,369.95263671875
529,19,0.44443950057029724,19,0,0,19,19,137.56942749023438,7.26905692815351,369.95263671875
530,18,0.44749996066093445,18,0,0,19,18,149.3227481842041,6.696903265980632,369.95263671875
531,16,0.46056678891181946,16,0,0,19,16,114.64166641235352,8.722832032143614,369.95263671875
532,18,0.4642775356769562,18,0,0,19,18,137.32004165649414,7.282258204534327,369.95263671875
533,16,0.4515498876571655,16,0,0,20,16,189.46075439453125,5.278137961583377,369.95263671875
534,22,0.41037610173225403,22,0,0,21,22,218.85132789611816,4.569312005612635,369.95263671875
535,13,0.465677410364151,13,0,0,19,13,87.76569366455078,11.393973638744308,369.95263671875
536,18,0.454622745513916,18,0,0,16,18,124.77564811706543,8.014384337733855,369.95263671875
537,18,0.4281705915927887,18,0,0,16,18,141.7257785797119,7.055879389207676,369.95263671875
538,20,0.4403059482574463,20,0,0,21,20,202.76832580566406,4.931736729721848,369.95263671875
539,19,0.4523909091949463,19,0,0,24,19,152.22454071044922,6.569243009917366,369.95263671875
540,18,0.4545368552207947,18,0,0,20,18,165.83895683288574,6.029946274973799,369.95263671875
541,19,0.4477100372314453,19,0,0,20,19,96.0536003112793,10.410853906145284,369.95263671875
542,17,0.42950335144996643,17,0,0,20,17,94.61545944213867,10.569097332466498,369.95263671875
543,16,0.4520229995250702,16,0,0,18,16,131.20222091674805,7.621822199446849,369.95263671875
544,16,0.45392632484436035,16,0,0,15,16,124.04537200927734,8.061566375287343,369.95263671875
545,18,0.4122428894042969,18,0,0,17,18,136.15965843200684,7.344319246360063,369.95263671875
546,17,0.42381751537323,17,0,0,19,17,134.9341869354248,7.411020310802096,369.95263671875
547,14,0.4662971794605255,14,0,0,16,14,73.86946678161621,13.537392965842669,369.95263671875
548,14,0.4648818373680115,14,0,0,15,14,75.27637481689453,13.284380423903817,369.95263671875
549,15,0.4749607741832733,15,0,0,17,15,84.98597145080566,11.766647870570644,369.95263671875
550,17,0.4615055024623871,17,0,0,17,17,184.8893165588379,5.408641335324353,369.95263671875
551,17,0.4578731060028076,17,0,0,19,17,188.9636516571045,5.292023049039139,369.95263671875
552,14,0.4583786427974701,14,0,0,19,14,96.40097618103027,10.373338939245922,369.95263671875
553,11,0.48388731479644775,11,0,0,14,11,73.37784767150879,13.628091198268832,369.95263671875
554,13,0.44708430767059326,13,0,0,14,13,71.96187973022461,13.896246231322268,369.95263671875
555,12,0.5166107416152954,12,0,0,14,12,63.1716251373291,15.829891946361917,369.95263671875
556,13,0.4716188609600067,13,0,0,14,13,63.347578048706055,15.785923168698414,369.95263671875
557,12,0.513124406337738,12,0,0,14,12,104.21538352966309,9.595512352697599,369.95263671875
558,12,0.47912928462028503,12,0,0,12,12,71.39825820922852,14.005943913499362,369.95263671875
559,14,0.46430811285972595,14,0,0,14,14,88.45734596252441,11.304883603716272,369.95263671875
560,13,0.5075034499168396,13,0,0,16,13,72.23892211914062,13.842952949252785,369.95263671875
561,15,0.49826180934906006,15,0,0,16,15,119.6749210357666,8.355969582809546,369.95263671875
562,14,0.5218364596366882,14,0,0,15,14,111.083984375,9.002197802197802,369.95263671875
563,14,0.47417548298835754,14,0,0,15,14,85.84737777709961,11.648579442886106,369.95263671875
564,14,0.48038896918296814,14,0,0,15,14,85.83974838256836,11.64961476288614,369.95263671875
565,13,0.47688087821006775,13,0,0,15,13,85.57844161987305,11.685185907472517,369.95263671875
566,15,0.41471460461616516,15,0,0,17,15,88.80352973937988,11.260813651605906,369.95263671875
567,14,0.46366897225379944,14,0,0,17,14,89.39075469970703,11.186839213510716,369.95263671875
568,13,0.46512916684150696,13,0,0,15,13,82.72910118103027,12.087644924508128,369.95263671875
569,13,0.46290963888168335,13,0,0,17,13,74.17964935302734,13.480786290063381,369.95263671875
570,13,0.49721452593803406,13,0,0,16,13,85.0834846496582,11.753162251377267,369.95263671875
571,10,0.5602056980133057,10,0,0,13,10,69.01359558105469,14.489898571152198,369.95263671875
572,17,0.4849534332752228,17,0,0,16,17,117.4170970916748,8.51664727513437,369.95263671875
573,15,0.4576824903488159,15,0,0,18,15,86.86447143554688,11.51218655307189,369.95263671875
574,17,0.4619097411632538,17,0,0,17,17,180.13906478881836,5.551266745901704,369.95263671875
575,15,0.5283688306808472,15,0,0,18,15,100.98648071289062,9.902315566803914,369.95263671875
576,19,0.4619933068752289,19,0,0,19,19,157.6995849609375,6.341170778906628,369.95263671875
577,18,0.5093795657157898,18,0,0,20,18,207.9317569732666,4.809270188240501,369.95263671875
578,16,0.5066334009170532,16,0,0,21,16,140.33746719360352,7.1256808320506675,369.95263671875
579,17,0.49867165088653564,17,0,0,19,17,179.54635620117188,5.56959228334077,369.95263671875
580,15,0.542350709438324,15,0,0,21,15,114.68839645385742,8.719277894885643,369.95263671875
581,14,0.5408014059066772,14,0,0,16,14,103.20186614990234,9.689747262394308,369.95263671875
582,13,0.5219477415084839,13,0,0,14,13,82.49163627624512,12.122441075738088,369.95263671875
583,12,0.5238721966743469,12,0,0,14,12,71.78354263305664,13.93076969064906,369.95263671875
584,13,0.4865032434463501,13,0,0,14,13,80.92164993286133,12.357632362040011,369.95263671875
585,12,0.4927540123462677,12,0,0,15,12,73.61555099487305,13.584086330748852,369.95263671875
586,11,0.5653116703033447,11,0,0,12,11,63.09366226196289,15.84945245131011,369.95263671875
587,13,0.4814560115337372,13,0,0,12,13,82.81731605529785,12.074769476135778,369.95263671875
588,13,0.558189332485199,13,0,0,13,13,100.4035472869873,9.959807467177049,369.95263671875
589,15,0.5098748803138733,15,0,0,14,15,83.31179618835449,12.003102150614563,369.95263671875
590,14,0.5414772629737854,14,0,0,17,14,74.49197769165039,13.424264343462147,369.95263671875
591,16,0.49232858419418335,16,0,0,18,16,133.31937789916992,7.500785075342196,369.95263671875
592,14,0.4943709671497345,14,0,0,19,14,74.82171058654785,13.365104755835258,369.95263671875
593,15,0.4683619737625122,15,0,0,16,15,108.54816436767578,9.212500329464685,369.95263671875
594,12,0.521905243396759,12,0,0,15,12,69.45538520812988,14.397731680609096,369.95263671875
595,12,0.525277316570282,12,0,0,15,12,69.9148178100586,14.3031195864195,369.95263671875
596,13,0.5456982851028442,13,0,0,15,13,81.77447319030762,12.228755025700682,369.95263671875
597,17,0.44904378056526184,17,0,0,19,17,124.50647354125977,8.03171089468383,369.95263671875
598,15,0.4859522879123688,15,0,0,21,15,126.7552375793457,7.8892203517351644,369.95263671875
